total_nacional_region,comuna_78,especie_9,total_numero_de_upa1011,total_superficie_cultivo_ha
Región de La Araucanía,Renaico,Ruil,0,0
Región de La Araucanía,Renaico,Sándalo,0,0
Región de La Araucanía,Renaico,Sauce Amargo,0,0
Región de La Araucanía,Renaico,Sauco,0,0
Región de La Araucanía,Renaico,Tamarugo,0,0
Región de La Araucanía,Renaico,Tara,0,0
Región de La Araucanía,Renaico,Tayu,0,0
Región de La Araucanía,Renaico,Tepa,0,0
Región de La Araucanía,Renaico,Tiaca,0,0
Región de La Araucanía,Renaico,Tineo,0,0
Región de La Araucanía,Renaico,Trevo,0,0
Región de La Araucanía,Renaico,Ulmo,0,0
Región de La Araucanía,Traiguén,Total,225,4977.198113760305
Región de La Araucanía,Traiguén,Sin clasificar,2,1231.800000624472
Región de La Araucanía,Traiguén,Alerce,0,0
Región de La Araucanía,Traiguén,Algarrobo,0,0
Región de La Araucanía,Traiguén,Algarrobo del Norte,0,0
Región de La Araucanía,Traiguén,Araucaria,0,0
Región de La Araucanía,Traiguén,Arrayán,19,93.7065384616
Región de La Araucanía,Traiguén,Avellanillo,0,0
Región de La Araucanía,Traiguén,Avellano,0,0
Región de La Araucanía,Traiguén,Belloto del Norte,0,0
Región de La Araucanía,Traiguén,Belloto del Sur,0,0
Región de La Araucanía,Traiguén,Boldo,3,118.7
Región de La Araucanía,Traiguén,Canelo,8,12.967198855025
Región de La Araucanía,Traiguén,Carbonillo o Carbón,0,0
Región de La Araucanía,Traiguén,Chañar,0,0
Región de La Araucanía,Traiguén,Ciprés de La Cordillera,0,0
Región de La Araucanía,Traiguén,Ciprés de Las Guaitecas,1,1
Región de La Araucanía,Traiguén,Coigüe,3,61.149180328
Región de La Araucanía,Traiguén,Coigüe de Chiloé,0,0
Región de La Araucanía,Traiguén,Coigüe de Magallanes,0,0
Región de La Araucanía,Traiguén,Culén,0,0
Región de La Araucanía,Traiguén,Espino,0,0
Región de La Araucanía,Traiguén,Fuinque,0,0
Región de La Araucanía,Traiguén,Huala,0,0
Región de La Araucanía,Traiguén,Hualo,0,0
Región de La Araucanía,Traiguén,Huayún,0,0
Región de La Araucanía,Traiguén,Huella,3,3
Región de La Araucanía,Traiguén,Huingán,0,0
Región de La Araucanía,Traiguén,Laurel,2,2
Región de La Araucanía,Traiguén,Lenga,0,0
Región de La Araucanía,Traiguén,Leña Dura,0,0
Región de La Araucanía,Traiguén,Lingue,1,2
Región de La Araucanía,Traiguén,Lingue del Norte,0,0
Región de La Araucanía,Traiguén,Litre,0,0
Región de La Araucanía,Traiguén,Lleuque,0,0
Región de La Araucanía,Traiguén,Luma,0,0
Región de La Araucanía,Traiguén,Luma de Más Afuera,0,0
Región de La Araucanía,Traiguén,Maitén,5,5.2
Región de La Araucanía,Traiguén,Mañío de Hojas Cortas,0,0
Región de La Araucanía,Traiguén,Mañío de Hojas Largas,0,0
Región de La Araucanía,Traiguén,Mañío de Hojas Punzantes,0,0
Región de La Araucanía,Traiguén,Mardoño,0,0
Región de La Araucanía,Traiguén,Melí,0,0
Región de La Araucanía,Traiguén,Molle,0,0
Región de La Araucanía,Traiguén,Naranjillo,0,0
Región de La Araucanía,Traiguén,Notro,0,0
Región de La Araucanía,Traiguén,Ñirre,0,0
Región de La Araucanía,Traiguén,Olivillo,0,0
Región de La Araucanía,Traiguén,Palma Chilena,0,0
Región de La Araucanía,Traiguén,Patagua,0,0
Región de La Araucanía,Traiguén,Pelu,0,0
Región de La Araucanía,Traiguén,Peumo,3,119.46
Región de La Araucanía,Traiguén,Picha-Picha,0,0
Región de La Araucanía,Traiguén,Pimiento,0,0
Región de La Araucanía,Traiguén,Pitra,6,3.6564516129
Región de La Araucanía,Traiguén,Polizón,0,0
Región de La Araucanía,Traiguén,Queñoa,0,0
Región de La Araucanía,Traiguén,Queñoa de Altura,0,0
Región de La Araucanía,Traiguén,Queule,0,0
Región de La Araucanía,Traiguén,Quillay,0,0
Región de La Araucanía,Traiguén,Radal,0,0
Región de La Araucanía,Traiguén,Rarán,0,0
Región de La Araucanía,Traiguén,Raulí,3,166.16502958754
Región de La Araucanía,Traiguén,Roble,166,3153.468714290768
Región de La Araucanía,Traiguén,Roble Blanco,1,2
Región de La Araucanía,Traiguén,Ruil,0,0
Región de La Araucanía,Traiguén,Sándalo,0,0
Región de La Araucanía,Traiguén,Sauce Amargo,1,0.125
Región de La Araucanía,Traiguén,Sauco,0,0
Región de La Araucanía,Traiguén,Tamarugo,0,0
Región de La Araucanía,Traiguén,Tara,0,0
Región de La Araucanía,Traiguén,Tayu,0,0
Región de La Araucanía,Traiguén,Tepa,1,0.8
Región de La Araucanía,Traiguén,Tiaca,0,0
Región de La Araucanía,Traiguén,Tineo,0,0
Región de La Araucanía,Traiguén,Trevo,0,0
Región de La Araucanía,Traiguén,Ulmo,0,0
Región de La Araucanía,Victoria,Total,258,8777.43315487642
Región de La Araucanía,Victoria,Sin clasificar,1,1138.339999850406
Región de La Araucanía,Victoria,Alerce,1,5
Región de La Araucanía,Victoria,Algarrobo,0,0
Región de La Araucanía,Victoria,Algarrobo del Norte,0,0
Región de La Araucanía,Victoria,Araucaria,0,0
Región de La Araucanía,Victoria,Arrayán,4,37.4884615384
Región de La Araucanía,Victoria,Avellanillo,0,0
Región de La Araucanía,Victoria,Avellano,0,0
Región de La Araucanía,Victoria,Belloto del Norte,0,0
Región de La Araucanía,Victoria,Belloto del Sur,0,0
Región de La Araucanía,Victoria,Boldo,0,0
Región de La Araucanía,Victoria,Canelo,4,11.5
Región de La Araucanía,Victoria,Carbonillo o Carbón,0,0
Región de La Araucanía,Victoria,Chañar,0,0
Región de La Araucanía,Victoria,Ciprés de La Cordillera,1,1
Región de La Araucanía,Victoria,Ciprés de Las Guaitecas,0,0
Región de La Araucanía,Victoria,Coigüe,29,722.960819672
Región de La Araucanía,Victoria,Coigüe de Chiloé,0,0
Región de La Araucanía,Victoria,Coigüe de Magallanes,0,0
Región de La Araucanía,Victoria,Culén,0,0
Región de La Araucanía,Victoria,Espino,1,0.25
Región de La Araucanía,Victoria,Fuinque,0,0
Región de La Araucanía,Victoria,Huala,0,0
Región de La Araucanía,Victoria,Hualo,0,0
Región de La Araucanía,Victoria,Huayún,5,25
Región de La Araucanía,Victoria,Huella,3,32
Región de La Araucanía,Victoria,Huingán,0,0
Región de La Araucanía,Victoria,Laurel,4,10.99
Región de La Araucanía,Victoria,Lenga,0,0
Región de La Araucanía,Victoria,Leña Dura,1,1
Región de La Araucanía,Victoria,Lingue,5,10.6
Región de La Araucanía,Victoria,Lingue del Norte,0,0
Región de La Araucanía,Victoria,Litre,0,0
Región de La Araucanía,Victoria,Lleuque,0,0
Región de La Araucanía,Victoria,Luma,0,0
Región de La Araucanía,Victoria,Luma de Más Afuera,0,0
Región de La Araucanía,Victoria,Maitén,4,83.17
Región de La Araucanía,Victoria,Mañío de Hojas Cortas,1,0.76
Región de La Araucanía,Victoria,Mañío de Hojas Largas,2,12.8
Región de La Araucanía,Victoria,Mañío de Hojas Punzantes,0,0
Región de La Araucanía,Victoria,Mardoño,0,0
Región de La Araucanía,Victoria,Melí,0,0
Región de La Araucanía,Victoria,Molle,0,0
Región de La Araucanía,Victoria,Naranjillo,0,0
Región de La Araucanía,Victoria,Notro,1,0.7
Región de La Araucanía,Victoria,Ñirre,1,1.5
Región de La Araucanía,Victoria,Olivillo,1,270
Región de La Araucanía,Victoria,Palma Chilena,0,0
Región de La Araucanía,Victoria,Patagua,0,0
Región de La Araucanía,Victoria,Pelu,0,0
Región de La Araucanía,Victoria,Peumo,0,0
Región de La Araucanía,Victoria,Picha-Picha,0,0
Región de La Araucanía,Victoria,Pimiento,0,0
Región de La Araucanía,Victoria,Pitra,6,20.05
Región de La Araucanía,Victoria,Polizón,0,0
Región de La Araucanía,Victoria,Queñoa,0,0
Región de La Araucanía,Victoria,Queñoa de Altura,0,0
Región de La Araucanía,Victoria,Queule,0,0
Región de La Araucanía,Victoria,Quillay,1,3.964
Región de La Araucanía,Victoria,Radal,3,13
Región de La Araucanía,Victoria,Rarán,0,0
Región de La Araucanía,Victoria,Raulí,6,979.0152394016279
Región de La Araucanía,Victoria,Roble,178,5391.344634413986
Región de La Araucanía,Victoria,Roble Blanco,0,0
Región de La Araucanía,Victoria,Ruil,0,0
Región de La Araucanía,Victoria,Sándalo,0,0
Región de La Araucanía,Victoria,Sauce Amargo,2,3
Región de La Araucanía,Victoria,Sauco,0,0
Región de La Araucanía,Victoria,Tamarugo,0,0
Región de La Araucanía,Victoria,Tara,0,0
Región de La Araucanía,Victoria,Tayu,0,0
Región de La Araucanía,Victoria,Tepa,1,2
Región de La Araucanía,Victoria,Tiaca,0,0
Región de La Araucanía,Victoria,Tineo,0,0
Región de La Araucanía,Victoria,Trevo,0,0
Región de La Araucanía,Victoria,Ulmo,0,0
Región de Los Ríos,Total Región,Total,5067,594951.61100703
Región de Los Ríos,Total Región,Sin clasificar,14,479.418
Región de Los Ríos,Total Región,Alerce,6,74675.83
Región de Los Ríos,Total Región,Algarrobo,0,0
Región de Los Ríos,Total Región,Algarrobo del Norte,0,0
Región de Los Ríos,Total Región,Araucaria,2,4890.841
Región de Los Ríos,Total Región,Arrayán,160,1426.832
Región de Los Ríos,Total Región,Avellanillo,3,86.8
Región de Los Ríos,Total Región,Avellano,23,409.1
Región de Los Ríos,Total Región,Belloto del Norte,0,0
Región de Los Ríos,Total Región,Belloto del Sur,0,0
Región de Los Ríos,Total Región,Boldo,86,479.114
Región de Los Ríos,Total Región,Canelo,380,10199.68
Región de Los Ríos,Total Región,Carbonillo o Carbón,0,0
Región de Los Ríos,Total Región,Chañar,0,0
Región de Los Ríos,Total Región,Ciprés de La Cordillera,2,5621.509999999999
Región de Los Ríos,Total Región,Ciprés de Las Guaitecas,1,2759.41
Región de Los Ríos,Total Región,Coigüe,813,253602.7840073214
Región de Los Ríos,Total Región,Coigüe de Chiloé,2,9757.68
Región de Los Ríos,Total Región,Coigüe de Magallanes,1,1700
Región de Los Ríos,Total Región,Culén,1,0.5
Región de Los Ríos,Total Región,Espino,0,0
Región de Los Ríos,Total Región,Fuinque,0,0
Región de Los Ríos,Total Región,Huala,0,0
Región de Los Ríos,Total Región,Hualo,1,15
Región de Los Ríos,Total Región,Huayún,0,0
Región de Los Ríos,Total Región,Huella,89,1597.19
Región de Los Ríos,Total Región,Huingán,0,0
Región de Los Ríos,Total Región,Laurel,104,2327.579
Región de Los Ríos,Total Región,Lenga,3,33441.79
Región de Los Ríos,Total Región,Leña Dura,1,18
Región de Los Ríos,Total Región,Lingue,22,379.08
Región de Los Ríos,Total Región,Lingue del Norte,1,29.05
Región de Los Ríos,Total Región,Litre,0,0
Región de Los Ríos,Total Región,Lleuque,3,57.59
Región de Los Ríos,Total Región,Luma,39,534.131
Región de Los Ríos,Total Región,Luma de Más Afuera,0,0
Región de Los Ríos,Total Región,Maitén,7,40.45
Región de Los Ríos,Total Región,Mañío de Hojas Cortas,12,372.1
Región de Los Ríos,Total Región,Mañío de Hojas Largas,39,562.365
Región de Los Ríos,Total Región,Mañío de Hojas Punzantes,1,37.01
Región de Los Ríos,Total Región,Mardoño,0,0
Región de Los Ríos,Total Región,Melí,4,50.04
Región de Los Ríos,Total Región,Molle,0,0
Región de Los Ríos,Total Región,Naranjillo,0,0
Región de Los Ríos,Total Región,Notro,16,69.382
Región de Los Ríos,Total Región,Ñirre,5,232.2
Región de Los Ríos,Total Región,Olivillo,89,2996.593
Región de Los Ríos,Total Región,Palma Chilena,0,0
Región de Los Ríos,Total Región,Patagua,209,1232.46
Región de Los Ríos,Total Región,Pelu,0,0
Región de Los Ríos,Total Región,Peumo,3,48.85
Región de Los Ríos,Total Región,Picha-Picha,4,38.5
Región de Los Ríos,Total Región,Pimiento,0,0
Región de Los Ríos,Total Región,Pitra,5,106.55
Región de Los Ríos,Total Región,Polizón,0,0
Región de Los Ríos,Total Región,Queñoa,0,0
Región de Los Ríos,Total Región,Queñoa de Altura,0,0
Región de Los Ríos,Total Región,Queule,0,0
Región de Los Ríos,Total Región,Quillay,0,0
Región de Los Ríos,Total Región,Radal,76,775.72
Región de Los Ríos,Total Región,Rarán,0,0
Región de Los Ríos,Total Región,Raulí,65,46105.72
Región de Los Ríos,Total Región,Roble,2605,126086.0359997086
Región de Los Ríos,Total Región,Roble Blanco,69,1641.03
Región de Los Ríos,Total Región,Ruil,1,3130
Región de Los Ríos,Total Región,Sándalo,0,0
Región de Los Ríos,Total Región,Sauce Amargo,3,43.228
Región de Los Ríos,Total Región,Sauco,0,0
Región de Los Ríos,Total Región,Tamarugo,0,0
Región de Los Ríos,Total Región,Tara,0,0
Región de Los Ríos,Total Región,Tayu,1,12
Región de Los Ríos,Total Región,Tepa,61,2390.313
Región de Los Ríos,Total Región,Tiaca,2,47
Región de Los Ríos,Total Región,Tineo,2,134.25
Región de Los Ríos,Total Región,Trevo,4,10.44
Región de Los Ríos,Total Región,Ulmo,166,4300.465
Región de Los Ríos,Valdivia,Total,245,25692.84634190703
Región de Los Ríos,Valdivia,Sin clasificar,0,0
Región de Los Ríos,Valdivia,Alerce,0,0
Región de Los Ríos,Valdivia,Algarrobo,0,0
Región de Los Ríos,Valdivia,Algarrobo del Norte,0,0
Región de Los Ríos,Valdivia,Araucaria,1,7
Región de Los Ríos,Valdivia,Arrayán,13,138.282
Región de Los Ríos,Valdivia,Avellanillo,0,0
Región de Los Ríos,Valdivia,Avellano,0,0
Región de Los Ríos,Valdivia,Belloto del Norte,0,0
Región de Los Ríos,Valdivia,Belloto del Sur,0,0
Región de Los Ríos,Valdivia,Boldo,0,0
Región de Los Ríos,Valdivia,Canelo,35,1136.979
Región de Los Ríos,Valdivia,Carbonillo o Carbón,0,0
Región de Los Ríos,Valdivia,Chañar,0,0
Región de Los Ríos,Valdivia,Ciprés de La Cordillera,0,0
Región de Los Ríos,Valdivia,Ciprés de Las Guaitecas,1,2759.41
Región de Los Ríos,Valdivia,Coigüe,52,15947.53200007513
Región de Los Ríos,Valdivia,Coigüe de Chiloé,1,791
Región de Los Ríos,Valdivia,Coigüe de Magallanes,0,0
Región de Los Ríos,Valdivia,Culén,0,0
Región de Los Ríos,Valdivia,Espino,0,0
Región de Los Ríos,Valdivia,Fuinque,0,0
Región de Los Ríos,Valdivia,Huala,0,0
Región de Los Ríos,Valdivia,Hualo,0,0
Región de Los Ríos,Valdivia,Huayún,0,0
Región de Los Ríos,Valdivia,Huella,0,0
Región de Los Ríos,Valdivia,Huingán,0,0
Región de Los Ríos,Valdivia,Laurel,11,245.99
Región de Los Ríos,Valdivia,Lenga,0,0
Región de Los Ríos,Valdivia,Leña Dura,0,0
Región de Los Ríos,Valdivia,Lingue,1,154.24
Región de Los Ríos,Valdivia,Lingue del Norte,0,0
Región de Los Ríos,Valdivia,Litre,0,0
Región de Los Ríos,Valdivia,Lleuque,0,0
Región de Los Ríos,Valdivia,Luma,10,160.786
Región de Los Ríos,Valdivia,Luma de Más Afuera,0,0
Región de Los Ríos,Valdivia,Maitén,1,0.3
Región de Los Ríos,Valdivia,Mañío de Hojas Cortas,0,0
Región de Los Ríos,Valdivia,Mañío de Hojas Largas,1,14.98
Región de Los Ríos,Valdivia,Mañío de Hojas Punzantes,0,0
Región de Los Ríos,Valdivia,Mardoño,0,0
Región de Los Ríos,Valdivia,Melí,2,9.07
Región de Los Ríos,Valdivia,Molle,0,0
Región de Los Ríos,Valdivia,Naranjillo,0,0
Región de Los Ríos,Valdivia,Notro,5,14.062
Región de Los Ríos,Valdivia,Ñirre,0,0
Región de Los Ríos,Valdivia,Olivillo,12,310.272
Región de Los Ríos,Valdivia,Palma Chilena,0,0
Región de Los Ríos,Valdivia,Patagua,1,1.5
Región de Los Ríos,Valdivia,Pelu,0,0
Región de Los Ríos,Valdivia,Peumo,0,0
Región de Los Ríos,Valdivia,Picha-Picha,0,0
Región de Los Ríos,Valdivia,Pimiento,0,0
Región de Los Ríos,Valdivia,Pitra,0,0
Región de Los Ríos,Valdivia,Polizón,0,0
Región de Los Ríos,Valdivia,Queñoa,0,0
Región de Los Ríos,Valdivia,Queñoa de Altura,0,0
Región de Los Ríos,Valdivia,Queule,0,0
Región de Los Ríos,Valdivia,Quillay,0,0
Región de Los Ríos,Valdivia,Radal,3,34
Región de Los Ríos,Valdivia,Rarán,0,0
Región de Los Ríos,Valdivia,Raulí,0,0
Región de Los Ríos,Valdivia,Roble,71,3625.456341831895
Región de Los Ríos,Valdivia,Roble Blanco,1,92.4
Región de Los Ríos,Valdivia,Ruil,0,0
Región de Los Ríos,Valdivia,Sándalo,0,0
Región de Los Ríos,Valdivia,Sauce Amargo,0,0
Región de Los Ríos,Valdivia,Sauco,0,0
Región de Los Ríos,Valdivia,Tamarugo,0,0
Región de Los Ríos,Valdivia,Tara,0,0
Región de Los Ríos,Valdivia,Tayu,0,0
Región de Los Ríos,Valdivia,Tepa,6,57.677
Región de Los Ríos,Valdivia,Tiaca,0,0
Región de Los Ríos,Valdivia,Tineo,0,0
Región de Los Ríos,Valdivia,Trevo,4,10.44
Región de Los Ríos,Valdivia,Ulmo,22,181.47
Región de Los Ríos,Corral,Total,119,24691.5456402916
Región de Los Ríos,Corral,Sin clasificar,0,0
Región de Los Ríos,Corral,Alerce,1,12445.61
Región de Los Ríos,Corral,Algarrobo,0,0
Región de Los Ríos,Corral,Algarrobo del Norte,0,0
Región de Los Ríos,Corral,Araucaria,0,0
Región de Los Ríos,Corral,Arrayán,10,243.91
Región de Los Ríos,Corral,Avellanillo,0,0
Región de Los Ríos,Corral,Avellano,1,10
Región de Los Ríos,Corral,Belloto del Norte,0,0
Región de Los Ríos,Corral,Belloto del Sur,0,0
Región de Los Ríos,Corral,Boldo,0,0
Región de Los Ríos,Corral,Canelo,27,428.23
Región de Los Ríos,Corral,Carbonillo o Carbón,0,0
Región de Los Ríos,Corral,Chañar,0,0
Región de Los Ríos,Corral,Ciprés de La Cordillera,0,0
Región de Los Ríos,Corral,Ciprés de Las Guaitecas,0,0
Región de Los Ríos,Corral,Coigüe,19,8849.524640291595
Región de Los Ríos,Corral,Coigüe de Chiloé,2,1334.58
Región de Los Ríos,Corral,Coigüe de Magallanes,0,0
Región de Los Ríos,Corral,Culén,0,0
Región de Los Ríos,Corral,Espino,0,0
Región de Los Ríos,Corral,Fuinque,0,0
Región de Los Ríos,Corral,Huala,0,0
Región de Los Ríos,Corral,Hualo,0,0
Región de Los Ríos,Corral,Huayún,0,0
Región de Los Ríos,Corral,Huella,0,0
Región de Los Ríos,Corral,Huingán,0,0
Región de Los Ríos,Corral,Laurel,12,504.499
Región de Los Ríos,Corral,Lenga,0,0
Región de Los Ríos,Corral,Leña Dura,0,0
Región de Los Ríos,Corral,Lingue,2,32.45
Región de Los Ríos,Corral,Lingue del Norte,0,0
Región de Los Ríos,Corral,Litre,0,0
Región de Los Ríos,Corral,Lleuque,1,12.59
Región de Los Ríos,Corral,Luma,4,36.695
Región de Los Ríos,Corral,Luma de Más Afuera,0,0
Región de Los Ríos,Corral,Maitén,0,0
Región de Los Ríos,Corral,Mañío de Hojas Cortas,1,55.2
Región de Los Ríos,Corral,Mañío de Hojas Largas,2,94.925
Región de Los Ríos,Corral,Mañío de Hojas Punzantes,0,0
Región de Los Ríos,Corral,Mardoño,0,0
Región de Los Ríos,Corral,Melí,1,5.22
Región de Los Ríos,Corral,Molle,0,0
Región de Los Ríos,Corral,Naranjillo,0,0
Región de Los Ríos,Corral,Notro,0,0
Región de Los Ríos,Corral,Ñirre,0,0
Región de Los Ríos,Corral,Olivillo,28,298.39
Región de Los Ríos,Corral,Palma Chilena,0,0
Región de Los Ríos,Corral,Patagua,0,0
Región de Los Ríos,Corral,Pelu,0,0
Región de Los Ríos,Corral,Peumo,0,0
Región de Los Ríos,Corral,Picha-Picha,0,0
Región de Los Ríos,Corral,Pimiento,0,0
Región de Los Ríos,Corral,Pitra,0,0
Región de Los Ríos,Corral,Polizón,0,0
Región de Los Ríos,Corral,Queñoa,0,0
Región de Los Ríos,Corral,Queñoa de Altura,0,0
Región de Los Ríos,Corral,Queule,0,0
Región de Los Ríos,Corral,Quillay,0,0
Región de Los Ríos,Corral,Radal,0,0
Región de Los Ríos,Corral,Rarán,0,0
Región de Los Ríos,Corral,Raulí,0,0
Región de Los Ríos,Corral,Roble,0,0
Región de Los Ríos,Corral,Roble Blanco,0,0
Región de Los Ríos,Corral,Ruil,0,0
Región de Los Ríos,Corral,Sándalo,0,0
Región de Los Ríos,Corral,Sauce Amargo,0,0
Región de Los Ríos,Corral,Sauco,0,0
Región de Los Ríos,Corral,Tamarugo,0,0
Región de Los Ríos,Corral,Tara,0,0
Región de Los Ríos,Corral,Tayu,0,0
Región de Los Ríos,Corral,Tepa,2,71.8
Región de Los Ríos,Corral,Tiaca,0,0
Región de Los Ríos,Corral,Tineo,0,0
Región de Los Ríos,Corral,Trevo,0,0
Región de Los Ríos,Corral,Ulmo,7,267.922
Región de Los Ríos,Lanco,Total,319,11440.31247526882
Región de Los Ríos,Lanco,Sin clasificar,2,270.8
Región de Los Ríos,Lanco,Alerce,0,0
Región de Los Ríos,Lanco,Algarrobo,0,0
