total_nacional_region,comuna_4_5,especie_6,total_numero_de_upa78,total_superficie_cultivo_ha
Región de Los Lagos,Quellón,Sin clasificar,1,12.5
Región de Los Lagos,Quellón,Acacia,0,0
Región de Los Lagos,Quellón,Álamo,0,0
Región de Los Lagos,Quellón,Aromo,0,0
Región de Los Lagos,Quellón,Atriplex sp,0,0
Región de Los Lagos,Quellón,Eucalipto Blanco (Eucalyptus Globulus),12,18.85
Región de Los Lagos,Quellón,Eucalyptus Nitens,3,92.29999999999998
Región de Los Lagos,Quellón,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Los Lagos,Quellón,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Los Lagos,Quellón,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Los Lagos,Quellón,Coigüe,3,19
Región de Los Lagos,Quellón,Quillay,0,0
Región de Los Lagos,Quellón,Raulí,0,0
Región de Los Lagos,Quellón,Tamarugo,0,0
Región de Los Lagos,Quellón,Otras Especies Exóticas,0,0
Región de Los Lagos,Quellón,Otras Coníferas,0,0
Región de Los Lagos,Quellón,Otras Especies Nativas,1,100
Región de Los Lagos,Quellón,Especie Nativa y Especie Exótica,1,1
Región de Los Lagos,Quemchi,Total,164,225.072
Región de Los Lagos,Quemchi,Sin clasificar,8,23.45
Región de Los Lagos,Quemchi,Acacia,0,0
Región de Los Lagos,Quemchi,Álamo,0,0
Región de Los Lagos,Quemchi,Aromo,0,0
Región de Los Lagos,Quemchi,Atriplex sp,0,0
Región de Los Lagos,Quemchi,Eucalipto Blanco (Eucalyptus Globulus),108,123.334
Región de Los Lagos,Quemchi,Eucalyptus Nitens,24,52.505
Región de Los Lagos,Quemchi,Pino Ponderosa (Pinus Ponderosa),2,0.003
Región de Los Lagos,Quemchi,Pino Radiata o Insigne (Pinus Radiata),12,16.708
Región de Los Lagos,Quemchi,Pino Oregón (Pseudotsuga Menziesii),11,4.373
Región de Los Lagos,Quemchi,Coigüe,1,0.006
Región de Los Lagos,Quemchi,Quillay,0,0
Región de Los Lagos,Quemchi,Raulí,0,0
Región de Los Lagos,Quemchi,Tamarugo,0,0
Región de Los Lagos,Quemchi,Otras Especies Exóticas,2,3.5
Región de Los Lagos,Quemchi,Otras Coníferas,0,0
Región de Los Lagos,Quemchi,Otras Especies Nativas,8,1.193
Región de Los Lagos,Quemchi,Especie Nativa y Especie Exótica,0,0
Región de Los Lagos,Quinchao,Total,177,90.965
Región de Los Lagos,Quinchao,Sin clasificar,6,5.45
Región de Los Lagos,Quinchao,Acacia,0,0
Región de Los Lagos,Quinchao,Álamo,3,0.258
Región de Los Lagos,Quinchao,Aromo,8,3.391
Región de Los Lagos,Quinchao,Atriplex sp,0,0
Región de Los Lagos,Quinchao,Eucalipto Blanco (Eucalyptus Globulus),93,48.352
Región de Los Lagos,Quinchao,Eucalyptus Nitens,13,10.036
Región de Los Lagos,Quinchao,Pino Ponderosa (Pinus Ponderosa),14,1.846
Región de Los Lagos,Quinchao,Pino Radiata o Insigne (Pinus Radiata),5,1.119
Región de Los Lagos,Quinchao,Pino Oregón (Pseudotsuga Menziesii),2,0.65
Región de Los Lagos,Quinchao,Coigüe,0,0
Región de Los Lagos,Quinchao,Quillay,0,0
Región de Los Lagos,Quinchao,Raulí,0,0
Región de Los Lagos,Quinchao,Tamarugo,0,0
Región de Los Lagos,Quinchao,Otras Especies Exóticas,37,14.898
Región de Los Lagos,Quinchao,Otras Coníferas,1,0.1
Región de Los Lagos,Quinchao,Otras Especies Nativas,12,3.1
Región de Los Lagos,Quinchao,Especie Nativa y Especie Exótica,5,1.765
Región de Los Lagos,Osorno,Total,143,2893.53877222277
Región de Los Lagos,Osorno,Sin clasificar,3,7.43482450102
Región de Los Lagos,Osorno,Acacia,0,0
Región de Los Lagos,Osorno,Álamo,5,5.716826652854
Región de Los Lagos,Osorno,Aromo,0,0
Región de Los Lagos,Osorno,Atriplex sp,0,0
Región de Los Lagos,Osorno,Eucalipto Blanco (Eucalyptus Globulus),40,419.358126534375
Región de Los Lagos,Osorno,Eucalyptus Nitens,53,1185.538046699341
Región de Los Lagos,Osorno,Pino Ponderosa (Pinus Ponderosa),14,114.5
Región de Los Lagos,Osorno,Pino Radiata o Insigne (Pinus Radiata),49,985.211973840333
Región de Los Lagos,Osorno,Pino Oregón (Pseudotsuga Menziesii),13,37.398614074432
Región de Los Lagos,Osorno,Coigüe,2,1.525
Región de Los Lagos,Osorno,Quillay,0,0
Región de Los Lagos,Osorno,Raulí,1,0.125
Región de Los Lagos,Osorno,Tamarugo,0,0
Región de Los Lagos,Osorno,Otras Especies Exóticas,5,37.410319148049
Región de Los Lagos,Osorno,Otras Coníferas,0,0
Región de Los Lagos,Osorno,Otras Especies Nativas,15,97.320040772366
Región de Los Lagos,Osorno,Especie Nativa y Especie Exótica,1,2
Región de Los Lagos,Puerto Octay,Total,43,9101.328187144703
Región de Los Lagos,Puerto Octay,Sin clasificar,1,2
Región de Los Lagos,Puerto Octay,Acacia,0,0
Región de Los Lagos,Puerto Octay,Álamo,3,62.238083179442
Región de Los Lagos,Puerto Octay,Aromo,0,0
Región de Los Lagos,Puerto Octay,Atriplex sp,0,0
Región de Los Lagos,Puerto Octay,Eucalipto Blanco (Eucalyptus Globulus),11,129.461091053625
Región de Los Lagos,Puerto Octay,Eucalyptus Nitens,14,8388.641107097586
Región de Los Lagos,Puerto Octay,Pino Ponderosa (Pinus Ponderosa),3,60
Región de Los Lagos,Puerto Octay,Pino Radiata o Insigne (Pinus Radiata),6,218.478791980169
Región de Los Lagos,Puerto Octay,Pino Oregón (Pseudotsuga Menziesii),2,28.598699877136
Región de Los Lagos,Puerto Octay,Coigüe,4,9.3
Región de Los Lagos,Puerto Octay,Quillay,0,0
Región de Los Lagos,Puerto Octay,Raulí,1,0.2
Región de Los Lagos,Puerto Octay,Tamarugo,0,0
Región de Los Lagos,Puerto Octay,Otras Especies Exóticas,6,66.254247173127
Región de Los Lagos,Puerto Octay,Otras Coníferas,0,0
Región de Los Lagos,Puerto Octay,Otras Especies Nativas,9,136.156166783618
Región de Los Lagos,Puerto Octay,Especie Nativa y Especie Exótica,0,0
Región de Los Lagos,Purranque,Total,50,5731.53205747895
Región de Los Lagos,Purranque,Sin clasificar,2,20
Región de Los Lagos,Purranque,Acacia,0,0
Región de Los Lagos,Purranque,Álamo,2,1.5
Región de Los Lagos,Purranque,Aromo,0,0
Región de Los Lagos,Purranque,Atriplex sp,0,0
Región de Los Lagos,Purranque,Eucalipto Blanco (Eucalyptus Globulus),12,305.5392243123
Región de Los Lagos,Purranque,Eucalyptus Nitens,17,4667.69707570878
Región de Los Lagos,Purranque,Pino Ponderosa (Pinus Ponderosa),1,10
Región de Los Lagos,Purranque,Pino Radiata o Insigne (Pinus Radiata),10,408.85693788572
Región de Los Lagos,Purranque,Pino Oregón (Pseudotsuga Menziesii),12,304.93047724915
Región de Los Lagos,Purranque,Coigüe,1,0.25
Región de Los Lagos,Purranque,Quillay,0,0
Región de Los Lagos,Purranque,Raulí,0,0
Región de Los Lagos,Purranque,Tamarugo,0,0
Región de Los Lagos,Purranque,Otras Especies Exóticas,3,12.508342323
Región de Los Lagos,Purranque,Otras Coníferas,0,0
Región de Los Lagos,Purranque,Otras Especies Nativas,1,0.25
Región de Los Lagos,Purranque,Especie Nativa y Especie Exótica,0,0
Región de Los Lagos,Puyehue,Total,37,1213.641530767655
Región de Los Lagos,Puyehue,Sin clasificar,1,0.16517549898
Región de Los Lagos,Puyehue,Acacia,0,0
Región de Los Lagos,Puyehue,Álamo,0,0
Región de Los Lagos,Puyehue,Aromo,0,0
Región de Los Lagos,Puyehue,Atriplex sp,0,0
Región de Los Lagos,Puyehue,Eucalipto Blanco (Eucalyptus Globulus),10,66.15
Región de Los Lagos,Puyehue,Eucalyptus Nitens,9,61.325297666
Región de Los Lagos,Puyehue,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Los Lagos,Puyehue,Pino Radiata o Insigne (Pinus Radiata),10,67.580264400675
Región de Los Lagos,Puyehue,Pino Oregón (Pseudotsuga Menziesii),7,27.5
Región de Los Lagos,Puyehue,Coigüe,5,90
Región de Los Lagos,Puyehue,Quillay,0,0
Región de Los Lagos,Puyehue,Raulí,3,746
Región de Los Lagos,Puyehue,Tamarugo,0,0
Región de Los Lagos,Puyehue,Otras Especies Exóticas,2,36.28
Región de Los Lagos,Puyehue,Otras Coníferas,2,4
Región de Los Lagos,Puyehue,Otras Especies Nativas,5,114.640793202
Región de Los Lagos,Puyehue,Especie Nativa y Especie Exótica,0,0
Región de Los Lagos,Río Negro,Total,92,7243.788167749432
Región de Los Lagos,Río Negro,Sin clasificar,0,0
Región de Los Lagos,Río Negro,Acacia,0,0
Región de Los Lagos,Río Negro,Álamo,1,0.03770815685999999
Región de Los Lagos,Río Negro,Aromo,1,2.8
Región de Los Lagos,Río Negro,Atriplex sp,0,0
Región de Los Lagos,Río Negro,Eucalipto Blanco (Eucalyptus Globulus),24,460.53319327755
Región de Los Lagos,Río Negro,Eucalyptus Nitens,47,3762.41339823651
Región de Los Lagos,Río Negro,Pino Ponderosa (Pinus Ponderosa),1,1
Región de Los Lagos,Río Negro,Pino Radiata o Insigne (Pinus Radiata),30,2876.752984741265
Región de Los Lagos,Río Negro,Pino Oregón (Pseudotsuga Menziesii),9,96.64826863743
Región de Los Lagos,Río Negro,Coigüe,0,0
Región de Los Lagos,Río Negro,Quillay,0,0
Región de Los Lagos,Río Negro,Raulí,0,0
Región de Los Lagos,Río Negro,Tamarugo,0,0
Región de Los Lagos,Río Negro,Otras Especies Exóticas,3,31.599809960878
Región de Los Lagos,Río Negro,Otras Coníferas,0,0
Región de Los Lagos,Río Negro,Otras Especies Nativas,6,12.00280473894
Región de Los Lagos,Río Negro,Especie Nativa y Especie Exótica,0,0
Región de Los Lagos,San Juan De La Costa,Total,461,12191.45856518998
Región de Los Lagos,San Juan De La Costa,Sin clasificar,8,106.25
Región de Los Lagos,San Juan De La Costa,Acacia,0,0
Región de Los Lagos,San Juan De La Costa,Álamo,1,0.39
Región de Los Lagos,San Juan De La Costa,Aromo,1,1
Región de Los Lagos,San Juan De La Costa,Atriplex sp,0,0
Región de Los Lagos,San Juan De La Costa,Eucalipto Blanco (Eucalyptus Globulus),26,1060.7742073361
Región de Los Lagos,San Juan De La Costa,Eucalyptus Nitens,222,4752.498326817376
Región de Los Lagos,San Juan De La Costa,Pino Ponderosa (Pinus Ponderosa),2,1
Región de Los Lagos,San Juan De La Costa,Pino Radiata o Insigne (Pinus Radiata),176,5608.64133550207
Región de Los Lagos,San Juan De La Costa,Pino Oregón (Pseudotsuga Menziesii),14,245.8746955349
Región de Los Lagos,San Juan De La Costa,Coigüe,3,59.6
Región de Los Lagos,San Juan De La Costa,Quillay,0,0
Región de Los Lagos,San Juan De La Costa,Raulí,3,32
Región de Los Lagos,San Juan De La Costa,Tamarugo,0,0
Región de Los Lagos,San Juan De La Costa,Otras Especies Exóticas,62,260.329999999532
Región de Los Lagos,San Juan De La Costa,Otras Coníferas,0,0
Región de Los Lagos,San Juan De La Costa,Otras Especies Nativas,4,57.1
Región de Los Lagos,San Juan De La Costa,Especie Nativa y Especie Exótica,2,6
Región de Los Lagos,San Pablo,Total,243,2824.08938644158
Región de Los Lagos,San Pablo,Sin clasificar,2,3
Región de Los Lagos,San Pablo,Acacia,0,0
Región de Los Lagos,San Pablo,Álamo,16,6.143322580600001
Región de Los Lagos,San Pablo,Aromo,3,2.5
Región de Los Lagos,San Pablo,Atriplex sp,0,0
Región de Los Lagos,San Pablo,Eucalipto Blanco (Eucalyptus Globulus),61,404.0786336376
Región de Los Lagos,San Pablo,Eucalyptus Nitens,67,764.52778808526
Región de Los Lagos,San Pablo,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Los Lagos,San Pablo,Pino Radiata o Insigne (Pinus Radiata),107,1444.19150186297
Región de Los Lagos,San Pablo,Pino Oregón (Pseudotsuga Menziesii),12,44.28714027515
Región de Los Lagos,San Pablo,Coigüe,6,0.9590000000000001
Región de Los Lagos,San Pablo,Quillay,0,0
Región de Los Lagos,San Pablo,Raulí,1,0.2
Región de Los Lagos,San Pablo,Tamarugo,0,0
Región de Los Lagos,San Pablo,Otras Especies Exóticas,31,131.246
Región de Los Lagos,San Pablo,Otras Coníferas,0,0
Región de Los Lagos,San Pablo,Otras Especies Nativas,5,1.556
Región de Los Lagos,San Pablo,Especie Nativa y Especie Exótica,3,21.4
Región de Los Lagos,Chaitén,Total,2,2.5
Región de Los Lagos,Chaitén,Sin clasificar,0,0
Región de Los Lagos,Chaitén,Acacia,0,0
Región de Los Lagos,Chaitén,Álamo,0,0
Región de Los Lagos,Chaitén,Aromo,0,0
Región de Los Lagos,Chaitén,Atriplex sp,0,0
Región de Los Lagos,Chaitén,Eucalipto Blanco (Eucalyptus Globulus),1,1.5
Región de Los Lagos,Chaitén,Eucalyptus Nitens,1,1
Región de Los Lagos,Chaitén,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Los Lagos,Chaitén,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Los Lagos,Chaitén,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Los Lagos,Chaitén,Coigüe,0,0
Región de Los Lagos,Chaitén,Quillay,0,0
Región de Los Lagos,Chaitén,Raulí,0,0
Región de Los Lagos,Chaitén,Tamarugo,0,0
Región de Los Lagos,Chaitén,Otras Especies Exóticas,0,0
Región de Los Lagos,Chaitén,Otras Coníferas,0,0
Región de Los Lagos,Chaitén,Otras Especies Nativas,0,0
Región de Los Lagos,Chaitén,Especie Nativa y Especie Exótica,0,0
Región de Los Lagos,Futaleufú,Total,16,170.5
Región de Los Lagos,Futaleufú,Sin clasificar,0,0
Región de Los Lagos,Futaleufú,Acacia,0,0
Región de Los Lagos,Futaleufú,Álamo,0,0
Región de Los Lagos,Futaleufú,Aromo,0,0
Región de Los Lagos,Futaleufú,Atriplex sp,0,0
Región de Los Lagos,Futaleufú,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Los Lagos,Futaleufú,Eucalyptus Nitens,2,5
Región de Los Lagos,Futaleufú,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Los Lagos,Futaleufú,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Los Lagos,Futaleufú,Pino Oregón (Pseudotsuga Menziesii),15,165.5
Región de Los Lagos,Futaleufú,Coigüe,0,0
Región de Los Lagos,Futaleufú,Quillay,0,0
Región de Los Lagos,Futaleufú,Raulí,0,0
Región de Los Lagos,Futaleufú,Tamarugo,0,0
Región de Los Lagos,Futaleufú,Otras Especies Exóticas,0,0
Región de Los Lagos,Futaleufú,Otras Coníferas,0,0
Región de Los Lagos,Futaleufú,Otras Especies Nativas,0,0
Región de Los Lagos,Futaleufú,Especie Nativa y Especie Exótica,0,0
Región de Los Lagos,Hualaihué,Total,21,15.080253165
Región de Los Lagos,Hualaihué,Sin clasificar,0,0
Región de Los Lagos,Hualaihué,Acacia,0,0
Región de Los Lagos,Hualaihué,Álamo,0,0
Región de Los Lagos,Hualaihué,Aromo,0,0
Región de Los Lagos,Hualaihué,Atriplex sp,0,0
Región de Los Lagos,Hualaihué,Eucalipto Blanco (Eucalyptus Globulus),19,12.86
Región de Los Lagos,Hualaihué,Eucalyptus Nitens,1,2.120253165
Región de Los Lagos,Hualaihué,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Los Lagos,Hualaihué,Pino Radiata o Insigne (Pinus Radiata),1,0.1
Región de Los Lagos,Hualaihué,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Los Lagos,Hualaihué,Coigüe,0,0
Región de Los Lagos,Hualaihué,Quillay,0,0
Región de Los Lagos,Hualaihué,Raulí,0,0
Región de Los Lagos,Hualaihué,Tamarugo,0,0
Región de Los Lagos,Hualaihué,Otras Especies Exóticas,0,0
Región de Los Lagos,Hualaihué,Otras Coníferas,0,0
Región de Los Lagos,Hualaihué,Otras Especies Nativas,0,0
Región de Los Lagos,Hualaihué,Especie Nativa y Especie Exótica,0,0
Región de Los Lagos,Palena,Total,44,398.4
Región de Los Lagos,Palena,Sin clasificar,1,63.9
Región de Los Lagos,Palena,Acacia,0,0
Región de Los Lagos,Palena,Álamo,0,0
Región de Los Lagos,Palena,Aromo,0,0
Región de Los Lagos,Palena,Atriplex sp,0,0
Región de Los Lagos,Palena,Eucalipto Blanco (Eucalyptus Globulus),2,4.5
Región de Los Lagos,Palena,Eucalyptus Nitens,3,4
Región de Los Lagos,Palena,Pino Ponderosa (Pinus Ponderosa),9,65
Región de Los Lagos,Palena,Pino Radiata o Insigne (Pinus Radiata),5,27
Región de Los Lagos,Palena,Pino Oregón (Pseudotsuga Menziesii),25,200
Región de Los Lagos,Palena,Coigüe,0,0
Región de Los Lagos,Palena,Quillay,0,0
Región de Los Lagos,Palena,Raulí,1,1.5
Región de Los Lagos,Palena,Tamarugo,0,0
Región de Los Lagos,Palena,Otras Especies Exóticas,1,1
Región de Los Lagos,Palena,Otras Coníferas,1,0.5
Región de Los Lagos,Palena,Otras Especies Nativas,5,31
Región de Los Lagos,Palena,Especie Nativa y Especie Exótica,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Total,275,30855.681
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Sin clasificar,6,45.12000000000001
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Acacia,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Álamo,4,2.7
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Aromo,1,0.025
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Atriplex sp,1,2.5
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Eucalipto Blanco (Eucalyptus Globulus),2,3.5
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Eucalyptus Nitens,2,3.41
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Pino Ponderosa (Pinus Ponderosa),142,20842.735
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Pino Radiata o Insigne (Pinus Radiata),28,1311.5
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Pino Oregón (Pseudotsuga Menziesii),76,5360.09
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Coigüe,2,30.3
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Quillay,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Raulí,4,11.025
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Tamarugo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Otras Especies Exóticas,23,905.181
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Otras Coníferas,16,1784.415
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Otras Especies Nativas,10,31.68
Región de Aysén del General Carlos Ibáñez del Campo,Total Región,Especie Nativa y Especie Exótica,4,521.5
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Total,172,18366.74427723572
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Sin clasificar,3,15
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Acacia,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Álamo,1,0.05
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Aromo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Atriplex sp,1,2.5
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Eucalyptus Nitens,1,1.758807874374
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Pino Ponderosa (Pinus Ponderosa),94,13834.99788495242
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Pino Radiata o Insigne (Pinus Radiata),18,619
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Pino Oregón (Pseudotsuga Menziesii),40,1886.711132757158
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Coigüe,1,10.3
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Quillay,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Raulí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Tamarugo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Otras Especies Exóticas,13,578.702842909966
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Otras Coníferas,11,1410.218608741806
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Otras Especies Nativas,4,6.505
Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,Especie Nativa y Especie Exótica,1,1
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Total,5,170
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Sin clasificar,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Acacia,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Álamo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Aromo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Atriplex sp,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Eucalyptus Nitens,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Pino Ponderosa (Pinus Ponderosa),4,100
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Pino Oregón (Pseudotsuga Menziesii),1,20
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Coigüe,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Quillay,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Raulí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Tamarugo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Otras Especies Exóticas,1,50
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Otras Coníferas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Otras Especies Nativas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Lago Verde,Especie Nativa y Especie Exótica,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Total,30,6117.433830124081
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Sin clasificar,1,18.12
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Acacia,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Álamo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Aromo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Atriplex sp,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Eucalyptus Nitens,2,1.315630163927
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Pino Ponderosa (Pinus Ponderosa),4,2935.097027481389
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Pino Radiata o Insigne (Pinus Radiata),3,322
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Pino Oregón (Pseudotsuga Menziesii),22,2047.482578761159
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Coigüe,1,20
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Quillay,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Raulí,2,10.5
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Tamarugo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Otras Especies Exóticas,2,3.454680601643
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Otras Coníferas,1,238.463913115963
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Otras Especies Nativas,1,0.5
Región de Aysén del General Carlos Ibáñez del Campo,Aysén,Especie Nativa y Especie Exótica,3,520.5
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Total,5,21.7
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Sin clasificar,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Acacia,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Álamo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Aromo,1,0.025
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Atriplex sp,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Eucalipto Blanco (Eucalyptus Globulus),1,2.5
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Eucalyptus Nitens,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Pino Oregón (Pseudotsuga Menziesii),1,0.1
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Coigüe,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Quillay,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Raulí,2,0.525
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Tamarugo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Otras Especies Exóticas,2,0.55
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Otras Coníferas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Otras Especies Nativas,2,18
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Especie Nativa y Especie Exótica,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Total,23,983
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Sin clasificar,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Acacia,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Álamo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Aromo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Atriplex sp,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Eucalyptus Nitens,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Pino Ponderosa (Pinus Ponderosa),19,730
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Pino Radiata o Insigne (Pinus Radiata),3,65
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Pino Oregón (Pseudotsuga Menziesii),5,188
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Coigüe,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Quillay,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Raulí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Tamarugo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Otras Especies Exóticas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Otras Coníferas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Otras Especies Nativas,0,0
