total_nacional_region,comuna_4_5,especie_6,total_numero_de_upa78,total_superficie_cultivo_ha
Región de Valparaíso,El Quisco/El Tabo,Quillay,0,0
Región de Valparaíso,El Quisco/El Tabo,Raulí,0,0
Región de Valparaíso,El Quisco/El Tabo,Tamarugo,1,322.15
Región de Valparaíso,El Quisco/El Tabo,Otras Especies Exóticas,0,0
Región de Valparaíso,El Quisco/El Tabo,Otras Coníferas,0,0
Región de Valparaíso,El Quisco/El Tabo,Otras Especies Nativas,1,1288.61
Región de Valparaíso,El Quisco/El Tabo,Especie Nativa y Especie Exótica,0,0
Región de Valparaíso,San Felipe,Total,1,1.53
Región de Valparaíso,San Felipe,Sin clasificar,0,0
Región de Valparaíso,San Felipe,Acacia,0,0
Región de Valparaíso,San Felipe,Álamo,0,0
Región de Valparaíso,San Felipe,Aromo,0,0
Región de Valparaíso,San Felipe,Atriplex sp,0,0
Región de Valparaíso,San Felipe,Eucalipto Blanco (Eucalyptus Globulus),1,1.53
Región de Valparaíso,San Felipe,Eucalyptus Nitens,0,0
Región de Valparaíso,San Felipe,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Valparaíso,San Felipe,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Valparaíso,San Felipe,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Valparaíso,San Felipe,Coigüe,0,0
Región de Valparaíso,San Felipe,Quillay,0,0
Región de Valparaíso,San Felipe,Raulí,0,0
Región de Valparaíso,San Felipe,Tamarugo,0,0
Región de Valparaíso,San Felipe,Otras Especies Exóticas,0,0
Región de Valparaíso,San Felipe,Otras Coníferas,0,0
Región de Valparaíso,San Felipe,Otras Especies Nativas,0,0
Región de Valparaíso,San Felipe,Especie Nativa y Especie Exótica,0,0
Región de Valparaíso,Catemu,Total,4,31.3
Región de Valparaíso,Catemu,Sin clasificar,0,0
Región de Valparaíso,Catemu,Acacia,1,0.3
Región de Valparaíso,Catemu,Álamo,3,30
Región de Valparaíso,Catemu,Aromo,0,0
Región de Valparaíso,Catemu,Atriplex sp,0,0
Región de Valparaíso,Catemu,Eucalipto Blanco (Eucalyptus Globulus),2,1
Región de Valparaíso,Catemu,Eucalyptus Nitens,0,0
Región de Valparaíso,Catemu,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Valparaíso,Catemu,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Valparaíso,Catemu,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Valparaíso,Catemu,Coigüe,0,0
Región de Valparaíso,Catemu,Quillay,0,0
Región de Valparaíso,Catemu,Raulí,0,0
Región de Valparaíso,Catemu,Tamarugo,0,0
Región de Valparaíso,Catemu,Otras Especies Exóticas,0,0
Región de Valparaíso,Catemu,Otras Coníferas,0,0
Región de Valparaíso,Catemu,Otras Especies Nativas,0,0
Región de Valparaíso,Catemu,Especie Nativa y Especie Exótica,0,0
Región de Valparaíso,Llaillay,Total,2,12.5
Región de Valparaíso,Llaillay,Sin clasificar,1,2.5
Región de Valparaíso,Llaillay,Acacia,0,0
Región de Valparaíso,Llaillay,Álamo,0,0
Región de Valparaíso,Llaillay,Aromo,0,0
Región de Valparaíso,Llaillay,Atriplex sp,0,0
Región de Valparaíso,Llaillay,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Valparaíso,Llaillay,Eucalyptus Nitens,0,0
Región de Valparaíso,Llaillay,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Valparaíso,Llaillay,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Valparaíso,Llaillay,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Valparaíso,Llaillay,Coigüe,0,0
Región de Valparaíso,Llaillay,Quillay,0,0
Región de Valparaíso,Llaillay,Raulí,0,0
Región de Valparaíso,Llaillay,Tamarugo,0,0
Región de Valparaíso,Llaillay,Otras Especies Exóticas,0,0
Región de Valparaíso,Llaillay,Otras Coníferas,0,0
Región de Valparaíso,Llaillay,Otras Especies Nativas,1,10
Región de Valparaíso,Llaillay,Especie Nativa y Especie Exótica,0,0
Región de Valparaíso,Panquehue,Total,4,14.5
Región de Valparaíso,Panquehue,Sin clasificar,0,0
Región de Valparaíso,Panquehue,Acacia,1,0.4
Región de Valparaíso,Panquehue,Álamo,0,0
Región de Valparaíso,Panquehue,Aromo,1,0.15
Región de Valparaíso,Panquehue,Atriplex sp,0,0
Región de Valparaíso,Panquehue,Eucalipto Blanco (Eucalyptus Globulus),1,3
Región de Valparaíso,Panquehue,Eucalyptus Nitens,2,8.5
Región de Valparaíso,Panquehue,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Valparaíso,Panquehue,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Valparaíso,Panquehue,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Valparaíso,Panquehue,Coigüe,0,0
Región de Valparaíso,Panquehue,Quillay,0,0
Región de Valparaíso,Panquehue,Raulí,0,0
Región de Valparaíso,Panquehue,Tamarugo,0,0
Región de Valparaíso,Panquehue,Otras Especies Exóticas,0,0
Región de Valparaíso,Panquehue,Otras Coníferas,0,0
Región de Valparaíso,Panquehue,Otras Especies Nativas,1,0.15
Región de Valparaíso,Panquehue,Especie Nativa y Especie Exótica,2,2.3
Región de Valparaíso,Putaendo,Total,1,0.3
Región de Valparaíso,Putaendo,Sin clasificar,0,0
Región de Valparaíso,Putaendo,Acacia,0,0
Región de Valparaíso,Putaendo,Álamo,0,0
Región de Valparaíso,Putaendo,Aromo,0,0
Región de Valparaíso,Putaendo,Atriplex sp,0,0
Región de Valparaíso,Putaendo,Eucalipto Blanco (Eucalyptus Globulus),1,0.3
Región de Valparaíso,Putaendo,Eucalyptus Nitens,0,0
Región de Valparaíso,Putaendo,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Valparaíso,Putaendo,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Valparaíso,Putaendo,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Valparaíso,Putaendo,Coigüe,0,0
Región de Valparaíso,Putaendo,Quillay,0,0
Región de Valparaíso,Putaendo,Raulí,0,0
Región de Valparaíso,Putaendo,Tamarugo,0,0
Región de Valparaíso,Putaendo,Otras Especies Exóticas,0,0
Región de Valparaíso,Putaendo,Otras Coníferas,0,0
Región de Valparaíso,Putaendo,Otras Especies Nativas,0,0
Región de Valparaíso,Putaendo,Especie Nativa y Especie Exótica,0,0
Región de Valparaíso,Santa María,Total,0,0
Región de Valparaíso,Santa María,Sin clasificar,0,0
Región de Valparaíso,Santa María,Acacia,0,0
Región de Valparaíso,Santa María,Álamo,0,0
Región de Valparaíso,Santa María,Aromo,0,0
Región de Valparaíso,Santa María,Atriplex sp,0,0
Región de Valparaíso,Santa María,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Valparaíso,Santa María,Eucalyptus Nitens,0,0
Región de Valparaíso,Santa María,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Valparaíso,Santa María,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Valparaíso,Santa María,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Valparaíso,Santa María,Coigüe,0,0
Región de Valparaíso,Santa María,Quillay,0,0
Región de Valparaíso,Santa María,Raulí,0,0
Región de Valparaíso,Santa María,Tamarugo,0,0
Región de Valparaíso,Santa María,Otras Especies Exóticas,0,0
Región de Valparaíso,Santa María,Otras Coníferas,0,0
Región de Valparaíso,Santa María,Otras Especies Nativas,0,0
Región de Valparaíso,Santa María,Especie Nativa y Especie Exótica,0,0
Región de Valparaíso,Quilpué,Total,3,12.06
Región de Valparaíso,Quilpué,Sin clasificar,0,0
Región de Valparaíso,Quilpué,Acacia,0,0
Región de Valparaíso,Quilpué,Álamo,0,0
Región de Valparaíso,Quilpué,Aromo,0,0
Región de Valparaíso,Quilpué,Atriplex sp,0,0
Región de Valparaíso,Quilpué,Eucalipto Blanco (Eucalyptus Globulus),1,5
Región de Valparaíso,Quilpué,Eucalyptus Nitens,0,0
Región de Valparaíso,Quilpué,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Valparaíso,Quilpué,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Valparaíso,Quilpué,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Valparaíso,Quilpué,Coigüe,0,0
Región de Valparaíso,Quilpué,Quillay,1,6
Región de Valparaíso,Quilpué,Raulí,0,0
Región de Valparaíso,Quilpué,Tamarugo,0,0
Región de Valparaíso,Quilpué,Otras Especies Exóticas,0,0
Región de Valparaíso,Quilpué,Otras Coníferas,0,0
Región de Valparaíso,Quilpué,Otras Especies Nativas,1,1.06
Región de Valparaíso,Quilpué,Especie Nativa y Especie Exótica,0,0
Región de Valparaíso,Limache,Total,1,0.1
Región de Valparaíso,Limache,Sin clasificar,0,0
Región de Valparaíso,Limache,Acacia,0,0
Región de Valparaíso,Limache,Álamo,0,0
Región de Valparaíso,Limache,Aromo,0,0
Región de Valparaíso,Limache,Atriplex sp,0,0
Región de Valparaíso,Limache,Eucalipto Blanco (Eucalyptus Globulus),1,0.1
Región de Valparaíso,Limache,Eucalyptus Nitens,0,0
Región de Valparaíso,Limache,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Valparaíso,Limache,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Valparaíso,Limache,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Valparaíso,Limache,Coigüe,0,0
Región de Valparaíso,Limache,Quillay,0,0
Región de Valparaíso,Limache,Raulí,0,0
Región de Valparaíso,Limache,Tamarugo,0,0
Región de Valparaíso,Limache,Otras Especies Exóticas,0,0
Región de Valparaíso,Limache,Otras Coníferas,0,0
Región de Valparaíso,Limache,Otras Especies Nativas,0,0
Región de Valparaíso,Limache,Especie Nativa y Especie Exótica,0,0
Región de Valparaíso,Olmué,Total,2,6.2
Región de Valparaíso,Olmué,Sin clasificar,0,0
Región de Valparaíso,Olmué,Acacia,1,1.5
Región de Valparaíso,Olmué,Álamo,0,0
Región de Valparaíso,Olmué,Aromo,0,0
Región de Valparaíso,Olmué,Atriplex sp,0,0
Región de Valparaíso,Olmué,Eucalipto Blanco (Eucalyptus Globulus),1,0.2
Región de Valparaíso,Olmué,Eucalyptus Nitens,0,0
Región de Valparaíso,Olmué,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Valparaíso,Olmué,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Valparaíso,Olmué,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Valparaíso,Olmué,Coigüe,0,0
Región de Valparaíso,Olmué,Quillay,1,4
Región de Valparaíso,Olmué,Raulí,0,0
Región de Valparaíso,Olmué,Tamarugo,0,0
Región de Valparaíso,Olmué,Otras Especies Exóticas,1,0.5
Región de Valparaíso,Olmué,Otras Coníferas,0,0
Región de Valparaíso,Olmué,Otras Especies Nativas,0,0
Región de Valparaíso,Olmué,Especie Nativa y Especie Exótica,0,0
Región de Valparaíso,Villa Alemana,Total,0,0
Región de Valparaíso,Villa Alemana,Sin clasificar,0,0
Región de Valparaíso,Villa Alemana,Acacia,0,0
Región de Valparaíso,Villa Alemana,Álamo,0,0
Región de Valparaíso,Villa Alemana,Aromo,0,0
Región de Valparaíso,Villa Alemana,Atriplex sp,0,0
Región de Valparaíso,Villa Alemana,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región de Valparaíso,Villa Alemana,Eucalyptus Nitens,0,0
Región de Valparaíso,Villa Alemana,Pino Ponderosa (Pinus Ponderosa),0,0
Región de Valparaíso,Villa Alemana,Pino Radiata o Insigne (Pinus Radiata),0,0
Región de Valparaíso,Villa Alemana,Pino Oregón (Pseudotsuga Menziesii),0,0
Región de Valparaíso,Villa Alemana,Coigüe,0,0
Región de Valparaíso,Villa Alemana,Quillay,0,0
Región de Valparaíso,Villa Alemana,Raulí,0,0
Región de Valparaíso,Villa Alemana,Tamarugo,0,0
Región de Valparaíso,Villa Alemana,Otras Especies Exóticas,0,0
Región de Valparaíso,Villa Alemana,Otras Coníferas,0,0
Región de Valparaíso,Villa Alemana,Otras Especies Nativas,0,0
Región de Valparaíso,Villa Alemana,Especie Nativa y Especie Exótica,0,0
Región Metropolitana de Santiago,Total Región,Total,177,3682.58
Región Metropolitana de Santiago,Total Región,Sin clasificar,6,6.7
Región Metropolitana de Santiago,Total Región,Acacia,0,0
Región Metropolitana de Santiago,Total Región,Álamo,3,5.5
Región Metropolitana de Santiago,Total Región,Aromo,0,0
Región Metropolitana de Santiago,Total Región,Atriplex sp,0,0
Región Metropolitana de Santiago,Total Región,Eucalipto Blanco (Eucalyptus Globulus),116,2213.84
Región Metropolitana de Santiago,Total Región,Eucalyptus Nitens,19,149.23
Región Metropolitana de Santiago,Total Región,Pino Ponderosa (Pinus Ponderosa),0,0
Región Metropolitana de Santiago,Total Región,Pino Radiata o Insigne (Pinus Radiata),3,16
Región Metropolitana de Santiago,Total Región,Pino Oregón (Pseudotsuga Menziesii),0,0
Región Metropolitana de Santiago,Total Región,Coigüe,0,0
Región Metropolitana de Santiago,Total Región,Quillay,21,586.97
Región Metropolitana de Santiago,Total Región,Raulí,0,0
Región Metropolitana de Santiago,Total Región,Tamarugo,0,0
Región Metropolitana de Santiago,Total Región,Otras Especies Exóticas,11,33.99
Región Metropolitana de Santiago,Total Región,Otras Coníferas,1,25
Región Metropolitana de Santiago,Total Región,Otras Especies Nativas,18,536
Región Metropolitana de Santiago,Total Región,Especie Nativa y Especie Exótica,5,109.35
Región Metropolitana de Santiago,Independencia,Total,0,0
Región Metropolitana de Santiago,Independencia,Sin clasificar,0,0
Región Metropolitana de Santiago,Independencia,Acacia,0,0
Región Metropolitana de Santiago,Independencia,Álamo,0,0
Región Metropolitana de Santiago,Independencia,Aromo,0,0
Región Metropolitana de Santiago,Independencia,Atriplex sp,0,0
Región Metropolitana de Santiago,Independencia,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región Metropolitana de Santiago,Independencia,Eucalyptus Nitens,0,0
Región Metropolitana de Santiago,Independencia,Pino Ponderosa (Pinus Ponderosa),0,0
Región Metropolitana de Santiago,Independencia,Pino Radiata o Insigne (Pinus Radiata),0,0
Región Metropolitana de Santiago,Independencia,Pino Oregón (Pseudotsuga Menziesii),0,0
Región Metropolitana de Santiago,Independencia,Coigüe,0,0
Región Metropolitana de Santiago,Independencia,Quillay,0,0
Región Metropolitana de Santiago,Independencia,Raulí,0,0
Región Metropolitana de Santiago,Independencia,Tamarugo,0,0
Región Metropolitana de Santiago,Independencia,Otras Especies Exóticas,0,0
Región Metropolitana de Santiago,Independencia,Otras Coníferas,0,0
Región Metropolitana de Santiago,Independencia,Otras Especies Nativas,0,0
Región Metropolitana de Santiago,Independencia,Especie Nativa y Especie Exótica,0,0
Región Metropolitana de Santiago,La Cisterna,Total,0,0
Región Metropolitana de Santiago,La Cisterna,Sin clasificar,0,0
Región Metropolitana de Santiago,La Cisterna,Acacia,0,0
Región Metropolitana de Santiago,La Cisterna,Álamo,0,0
Región Metropolitana de Santiago,La Cisterna,Aromo,0,0
Región Metropolitana de Santiago,La Cisterna,Atriplex sp,0,0
Región Metropolitana de Santiago,La Cisterna,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región Metropolitana de Santiago,La Cisterna,Eucalyptus Nitens,0,0
Región Metropolitana de Santiago,La Cisterna,Pino Ponderosa (Pinus Ponderosa),0,0
Región Metropolitana de Santiago,La Cisterna,Pino Radiata o Insigne (Pinus Radiata),0,0
Región Metropolitana de Santiago,La Cisterna,Pino Oregón (Pseudotsuga Menziesii),0,0
Región Metropolitana de Santiago,La Cisterna,Coigüe,0,0
Región Metropolitana de Santiago,La Cisterna,Quillay,0,0
Región Metropolitana de Santiago,La Cisterna,Raulí,0,0
Región Metropolitana de Santiago,La Cisterna,Tamarugo,0,0
Región Metropolitana de Santiago,La Cisterna,Otras Especies Exóticas,0,0
Región Metropolitana de Santiago,La Cisterna,Otras Coníferas,0,0
Región Metropolitana de Santiago,La Cisterna,Otras Especies Nativas,0,0
Región Metropolitana de Santiago,La Cisterna,Especie Nativa y Especie Exótica,0,0
Región Metropolitana de Santiago,La Granja,Total,0,0
Región Metropolitana de Santiago,La Granja,Sin clasificar,0,0
Región Metropolitana de Santiago,La Granja,Acacia,0,0
Región Metropolitana de Santiago,La Granja,Álamo,0,0
Región Metropolitana de Santiago,La Granja,Aromo,0,0
Región Metropolitana de Santiago,La Granja,Atriplex sp,0,0
Región Metropolitana de Santiago,La Granja,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región Metropolitana de Santiago,La Granja,Eucalyptus Nitens,0,0
Región Metropolitana de Santiago,La Granja,Pino Ponderosa (Pinus Ponderosa),0,0
Región Metropolitana de Santiago,La Granja,Pino Radiata o Insigne (Pinus Radiata),0,0
Región Metropolitana de Santiago,La Granja,Pino Oregón (Pseudotsuga Menziesii),0,0
Región Metropolitana de Santiago,La Granja,Coigüe,0,0
Región Metropolitana de Santiago,La Granja,Quillay,0,0
Región Metropolitana de Santiago,La Granja,Raulí,0,0
Región Metropolitana de Santiago,La Granja,Tamarugo,0,0
Región Metropolitana de Santiago,La Granja,Otras Especies Exóticas,0,0
Región Metropolitana de Santiago,La Granja,Otras Coníferas,0,0
Región Metropolitana de Santiago,La Granja,Otras Especies Nativas,0,0
Región Metropolitana de Santiago,La Granja,Especie Nativa y Especie Exótica,0,0
Región Metropolitana de Santiago,Lo Espejo,Total,0,0
Región Metropolitana de Santiago,Lo Espejo,Sin clasificar,0,0
Región Metropolitana de Santiago,Lo Espejo,Acacia,0,0
Región Metropolitana de Santiago,Lo Espejo,Álamo,0,0
Región Metropolitana de Santiago,Lo Espejo,Aromo,0,0
Región Metropolitana de Santiago,Lo Espejo,Atriplex sp,0,0
Región Metropolitana de Santiago,Lo Espejo,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región Metropolitana de Santiago,Lo Espejo,Eucalyptus Nitens,0,0
Región Metropolitana de Santiago,Lo Espejo,Pino Ponderosa (Pinus Ponderosa),0,0
Región Metropolitana de Santiago,Lo Espejo,Pino Radiata o Insigne (Pinus Radiata),0,0
Región Metropolitana de Santiago,Lo Espejo,Pino Oregón (Pseudotsuga Menziesii),0,0
Región Metropolitana de Santiago,Lo Espejo,Coigüe,0,0
Región Metropolitana de Santiago,Lo Espejo,Quillay,0,0
Región Metropolitana de Santiago,Lo Espejo,Raulí,0,0
Región Metropolitana de Santiago,Lo Espejo,Tamarugo,0,0
Región Metropolitana de Santiago,Lo Espejo,Otras Especies Exóticas,0,0
Región Metropolitana de Santiago,Lo Espejo,Otras Coníferas,0,0
Región Metropolitana de Santiago,Lo Espejo,Otras Especies Nativas,0,0
Región Metropolitana de Santiago,Lo Espejo,Especie Nativa y Especie Exótica,0,0
Región Metropolitana de Santiago,Macul,Total,0,0
Región Metropolitana de Santiago,Macul,Sin clasificar,0,0
Región Metropolitana de Santiago,Macul,Acacia,0,0
Región Metropolitana de Santiago,Macul,Álamo,0,0
Región Metropolitana de Santiago,Macul,Aromo,0,0
Región Metropolitana de Santiago,Macul,Atriplex sp,0,0
Región Metropolitana de Santiago,Macul,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región Metropolitana de Santiago,Macul,Eucalyptus Nitens,0,0
Región Metropolitana de Santiago,Macul,Pino Ponderosa (Pinus Ponderosa),0,0
Región Metropolitana de Santiago,Macul,Pino Radiata o Insigne (Pinus Radiata),0,0
Región Metropolitana de Santiago,Macul,Pino Oregón (Pseudotsuga Menziesii),0,0
Región Metropolitana de Santiago,Macul,Coigüe,0,0
Región Metropolitana de Santiago,Macul,Quillay,0,0
Región Metropolitana de Santiago,Macul,Raulí,0,0
Región Metropolitana de Santiago,Macul,Tamarugo,0,0
Región Metropolitana de Santiago,Macul,Otras Especies Exóticas,0,0
Región Metropolitana de Santiago,Macul,Otras Coníferas,0,0
Región Metropolitana de Santiago,Macul,Otras Especies Nativas,0,0
Región Metropolitana de Santiago,Macul,Especie Nativa y Especie Exótica,0,0
Región Metropolitana de Santiago,Maipú,Total,1,10
Región Metropolitana de Santiago,Maipú,Sin clasificar,0,0
Región Metropolitana de Santiago,Maipú,Acacia,0,0
Región Metropolitana de Santiago,Maipú,Álamo,0,0
Región Metropolitana de Santiago,Maipú,Aromo,0,0
Región Metropolitana de Santiago,Maipú,Atriplex sp,0,0
Región Metropolitana de Santiago,Maipú,Eucalipto Blanco (Eucalyptus Globulus),0,0
Región Metropolitana de Santiago,Maipú,Eucalyptus Nitens,0,0
Región Metropolitana de Santiago,Maipú,Pino Ponderosa (Pinus Ponderosa),0,0
Región Metropolitana de Santiago,Maipú,Pino Radiata o Insigne (Pinus Radiata),0,0
Región Metropolitana de Santiago,Maipú,Pino Oregón (Pseudotsuga Menziesii),0,0
Región Metropolitana de Santiago,Maipú,Coigüe,0,0
Región Metropolitana de Santiago,Maipú,Quillay,0,0
Región Metropolitana de Santiago,Maipú,Raulí,0,0
Región Metropolitana de Santiago,Maipú,Tamarugo,0,0
Región Metropolitana de Santiago,Maipú,Otras Especies Exóticas,1,10
Región Metropolitana de Santiago,Maipú,Otras Coníferas,0,0
Región Metropolitana de Santiago,Maipú,Otras Especies Nativas,0,0
Región Metropolitana de Santiago,Maipú,Especie Nativa y Especie Exótica,0,0
Región Metropolitana de Santiago,Pudahuel,Total,0,0
Región Metropolitana de Santiago,Pudahuel,Sin clasificar,0,0
