total_nacional_region____,comuna6_7____,especie____,total__numero_de_upa89__,total__superficie_ha__,total__superficie_ha__en_riego,total__superficie_ha__en_secano,total__superficie_ha__sin_clasificar_10,total__estado_desarrollo_ha__en_formacion_11,total__estado_desarrollo_ha__en_produccion_12,total__estado_desarrollo_ha__sin_clasificar_10
Región del Biobío,Contulmo,Naranjo,0,0,0,0,0,0,0,0
Región del Biobío,Contulmo,Nectarino,0,0,0,0,0,0,0,0
Región del Biobío,Contulmo,Nogal,0,0,0,0,0,0,0,0
Región del Biobío,Contulmo,Olivo,1,0.2,0.2,0,0,0.2,0,0
Región del Biobío,Contulmo,Palto,1,0.1,0.1,0,0,0.1,0,0
Región del Biobío,Contulmo,Papayo,0,0,0,0,0,0,0,0
Región del Biobío,Contulmo,Pera,0,0,0,0,0,0,0,0
Región del Biobío,Contulmo,Pistacho,0,0,0,0,0,0,0,0
Región del Biobío,Contulmo,Pomelo,0,0,0,0,0,0,0,0
Región del Biobío,Contulmo,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Biobío,Contulmo,Tuna,0,0,0,0,0,0,0,0
Región del Biobío,Contulmo,Uva de Mesa,0,0,0,0,0,0,0,0
Región del Biobío,Contulmo,Otros Frutales,1,0.2,0,0.2,0,0.1,0.1,0
Región del Biobío,Contulmo,Quinta Frutal,36,4.666,3.766,0.9,0,3.666,1,0
Región del Biobío,Curanilahue,Total,24,8.583,1.858,6.725,0,3.335,5.248,0
Región del Biobío,Curanilahue,Sin Clasificar,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Almendro,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Berries,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Avellano Europeo,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Castaño,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Cerezo,3,0.553,0.503,0.05,0,0.253,0.3,0
Región del Biobío,Curanilahue,Chirimoyo,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Ciruelo Europeo,1,0.05,0.05,0,0,0.05,0,0
Región del Biobío,Curanilahue,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Clementina,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Damasco,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Duraznero (Consumo Fresco),1,0.002,0.002,0,0,0.002,0,0
Región del Biobío,Curanilahue,Duraznero (Tipo Conservero),0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Granado,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Higuera,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Kiwi,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Limón de Pica,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Limonero,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Mandarina,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Mango,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Manzana,6,1.66,0.05,1.61,0,0.675,0.985,0
Región del Biobío,Curanilahue,Membrillo,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,"Moras, Murta y Zarzaparrila",0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Naranjo,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Nectarino,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Nogal,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Olivo,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Palto,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Papayo,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Pera,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Pistacho,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Pomelo,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Tuna,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Uva de Mesa,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Otros Frutales,0,0,0,0,0,0,0,0
Región del Biobío,Curanilahue,Quinta Frutal,19,6.318000000000001,1.253,5.065,0,2.355,3.963,0
Región del Biobío,Los Álamos,Total,22,25.05,17.05,8,0,12.55,12.5,0
Región del Biobío,Los Álamos,Sin Clasificar,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Almendro,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Berries,3,7.25,7.25,0,0,6,1.25,0
Región del Biobío,Los Álamos,Avellano Europeo,1,0.1,0,0.1,0,0,0.1,0
Región del Biobío,Los Álamos,Castaño,1,0.1,0.1,0,0,0,0.1,0
Región del Biobío,Los Álamos,Cerezo,4,0.75,0.25,0.5,0,0.2,0.55,0
Región del Biobío,Los Álamos,Chirimoyo,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Ciruelo Europeo,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Clementina,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Damasco,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Duraznero (Consumo Fresco),1,0.1,0,0.1,0,0,0.1,0
Región del Biobío,Los Álamos,Duraznero (Tipo Conservero),0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Granado,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Higuera,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Kiwi,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Limón de Pica,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Limonero,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Mandarina,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Mango,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Manzana,14,11.15,5.25,5.9,0,2.2,8.95,0
Región del Biobío,Los Álamos,Membrillo,1,0.1,0,0.1,0,0.1,0,0
Región del Biobío,Los Álamos,"Moras, Murta y Zarzaparrila",0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Naranjo,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Nectarino,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Nogal,1,0.1,0.1,0,0,0,0.1,0
Región del Biobío,Los Álamos,Olivo,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Palto,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Papayo,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Pera,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Pistacho,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Pomelo,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Tuna,0,0,0,0,0,0,0,0
Región del Biobío,Los Álamos,Uva de Mesa,1,4,4,0,0,4,0,0
Región del Biobío,Los Álamos,Otros Frutales,1,0.1,0,0.1,0,0,0.1,0
Región del Biobío,Los Álamos,Quinta Frutal,5,1.3,0.1,1.2,0,0.05,1.25,0
Región del Biobío,Tirúa,Total,66,31.905,12.84,19.065,0,8.25,23.655,0
Región del Biobío,Tirúa,Sin Clasificar,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Almendro,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Berries,16,9.13,9.13,0,0,3.95,5.18,0
Región del Biobío,Tirúa,Avellano Europeo,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Castaño,1,1,0,1,0,1,0,0
Región del Biobío,Tirúa,Cerezo,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Chirimoyo,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Ciruelo Europeo,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Clementina,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Damasco,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Duraznero (Consumo Fresco),1,0.5,0,0.5,0,0,0.5,0
Región del Biobío,Tirúa,Duraznero (Tipo Conservero),0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Granado,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Higuera,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Kiwi,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Limón de Pica,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Limonero,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Mandarina,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Mango,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Manzana,8,4.8,0,4.8,0,0.25,4.55,0
Región del Biobío,Tirúa,Membrillo,1,0.5,0,0.5,0,0,0.5,0
Región del Biobío,Tirúa,"Moras, Murta y Zarzaparrila",1,0.5,0,0.5,0,0,0.5,0
Región del Biobío,Tirúa,Naranjo,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Nectarino,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Nogal,2,1.15,0.15,1,0,1.15,0,0
Región del Biobío,Tirúa,Olivo,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Palto,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Papayo,1,0.5,0.5,0,0,0.5,0,0
Región del Biobío,Tirúa,Pera,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Pistacho,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Pomelo,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Rosa Mosqueta (Cultivada),0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Tuna,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Uva de Mesa,0,0,0,0,0,0,0,0
Región del Biobío,Tirúa,Otros Frutales,1,0.5,0.5,0,0,0.5,0,0
Región del Biobío,Tirúa,Quinta Frutal,38,13.325,2.56,10.765,0,0.9,12.425,0
Región del Biobío,Los Ángeles,Total,392,4079.3559,4022.8901,56.4658,0,1432.843083127,2635.1827551582,11.33
Región del Biobío,Los Ángeles,Sin Clasificar,17,12.33,1,11.33,0,0,1,11.33
Región del Biobío,Los Ángeles,Almendro,3,0.6000000000000001,0.55,0.05,0,0.5,0.1,0
Región del Biobío,Los Ángeles,Berries,144,1448.908,1447.903,1.005,0,192.42,1256.488,0
Región del Biobío,Los Ángeles,Avellano Europeo,25,1103.4351,1103.4351,0,0,563.485083127,539.95,0
Región del Biobío,Los Ángeles,Castaño,19,34.24500000000001,20.01,14.235,0,18.1,16.145,0
Región del Biobío,Los Ángeles,Cerezo,47,584.283,580.078,4.205,0,347.332,236.951,0
Región del Biobío,Los Ángeles,Chirimoyo,0,0,0,0,0,0,0,0
Región del Biobío,Los Ángeles,Ciruelo Europeo,8,1.591,0.958,0.633,0,0.853,0.738,0
Región del Biobío,Los Ángeles,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región del Biobío,Los Ángeles,Clementina,0,0,0,0,0,0,0,0
Región del Biobío,Los Ángeles,Damasco,0,0,0,0,0,0,0,0
Región del Biobío,Los Ángeles,Duraznero (Consumo Fresco),24,3.458,1.95,1.508,0,0.124,3.334,0
Región del Biobío,Los Ángeles,Duraznero (Tipo Conservero),10,2.395,1.44,0.955,0,0.1,2.295,0
Región del Biobío,Los Ángeles,Granado,0,0,0,0,0,0,0,0
Región del Biobío,Los Ángeles,Higuera,1,0.005,0.005,0,0,0,0.005,0
Región del Biobío,Los Ángeles,Kiwi,3,33.5,33.5,0,0,0,33.5,0
Región del Biobío,Los Ángeles,Lima (o Limón Sutil),0,0,0,0,0,0,0,0
Región del Biobío,Los Ángeles,Limón de Pica,0,0,0,0,0,0,0,0
Región del Biobío,Los Ángeles,Limonero,2,0.02,0.015,0.005,0,0.015,0.005,0
Región del Biobío,Los Ángeles,Mandarina,0,0,0,0,0,0,0,0
Región del Biobío,Los Ángeles,Mango,0,0,0,0,0,0,0,0
Región del Biobío,Los Ángeles,Manzana,33,251.01,247.325,3.685,0,31.805,219.205,0
Región del Biobío,Los Ángeles,Membrillo,13,3.695,2.66,1.035,0,1.52,2.175,0
Región del Biobío,Los Ángeles,"Moras, Murta y Zarzaparrila",1,0.1,0.1,0,0,0,0.1,0
Región del Biobío,Los Ángeles,Naranjo,1,0.005,0,0.005,0,0,0.005,0
Región del Biobío,Los Ángeles,Nectarino,0,0,0,0,0,0,0,0
Región del Biobío,Los Ángeles,Nogal,54,561.629,560.764,0.865,0,265.943,295.686,0
Región del Biobío,Los Ángeles,Olivo,1,0.05,0.05,0,0,0,0.05,0
Región del Biobío,Los Ángeles,Palto,3,1.18,1.18,0,0,1.18,0,0
Región del Biobío,Los Ángeles,Papayo,0,0,0,0,0,0,0,0
Región del Biobío,Los Ángeles,Pera,5,0.201,0.018,0.183,0,0.003,0.198,0
Región del Biobío,Los Ángeles,Pistacho,0,0,0,0,0,0,0,0
Región del Biobío,Los Ángeles,Pomelo,0,0,0,0,0,0,0,0
Región del Biobío,Los Ángeles,Rosa Mosqueta (Cultivada),7,5.08,1.71,3.37,0,1.25,3.83,0
Región del Biobío,Los Ángeles,Tuna,0,0,0,0,0,0,0,0
Región del Biobío,Los Ángeles,Uva de Mesa,15,6.22,0.6,5.62,0,0.5,5.72,0
Región del Biobío,Los Ángeles,Otros Frutales,6,7.114,6.914,0.2,0,6.008,1.106,0
Región del Biobío,Los Ángeles,Quinta Frutal,82,18.3018,10.725,7.5768,0,1.705,16.5967551582,0
Región del Biobío,Antuco,Total,24,95.578,35.258,60.32,0,85,10.578,0
Región del Biobío,Antuco,Sin Clasificar,0,0,0,0,0,0,0,0
Región del Biobío,Antuco,Almendro,0,0,0,0,0,0,0,0
Región del Biobío,Antuco,Berries,2,0.037,0.037,0,0,0,0.037,0
Región del Biobío,Antuco,Avellano Europeo,1,6,6,0,0,0,6,0
Región del Biobío,Antuco,Castaño,3,79.5,22.5,57,0,79.5,0,0
Región del Biobío,Antuco,Cerezo,1,5,5,0,0,5,0,0
Región del Biobío,Antuco,Chirimoyo,0,0,0,0,0,0,0,0
Región del Biobío,Antuco,Ciruelo Europeo,0,0,0,0,0,0,0,0
Región del Biobío,Antuco,Ciruelo Japonés,0,0,0,0,0,0,0,0
Región del Biobío,Antuco,Clementina,0,0,0,0,0,0,0,0
Región del Biobío,Antuco,Damasco,0,0,0,0,0,0,0,0
Región del Biobío,Antuco,Duraznero (Consumo Fresco),0,0,0,0,0,0,0,0
Región del Biobío,Antuco,Duraznero (Tipo Conservero),0,0,0,0,0,0,0,0
Región del Biobío,Antuco,Granado,0,0,0,0,0,0,0,0
Región del Biobío,Antuco,Higuera,0,0,0,0,0,0,0,0
