total_nacional_region,comuna_67,tipo_de_cultivo,especie,numero_total_de_upa8910,superficie_total_de_cultivo_ha,aire_libre_superficie_ha,bajo_cubierta_superficie_ha,sin_clasificar_superficie_ha_11
Región de Ñuble,San Carlos,Hortalizas,Bunching (consumo),0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Caigua,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Camote,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Cebolla,58,58.363,58.363,0,0
Región de Ñuble,San Carlos,Hortalizas,Cebollín (incl. baby y otros),2,1.04,1.04,0,0
Región de Ñuble,San Carlos,Hortalizas,Chalota,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Choclo,42,24.867,24.667,0.2,0
Región de Ñuble,San Carlos,Hortalizas,Choclo dulce (maíz dulce),10,74.83,74.83,0,0
Región de Ñuble,San Carlos,Hortalizas,Ciboultte,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Cilantro,3,0.1345,0.1,0.0345,0
Región de Ñuble,San Carlos,Hortalizas,Coliflor,6,1.75,1.75,0,0
Región de Ñuble,San Carlos,Hortalizas,Endibia,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Espárrago,20,188.18,188.18,0,0
Región de Ñuble,San Carlos,Hortalizas,Espinaca,1,0.028,0,0.028,0
Región de Ñuble,San Carlos,Hortalizas,Haba,2,0.5660000000000001,0.5660000000000001,0,0
Región de Ñuble,San Carlos,Hortalizas,Huerta casera (princ. autoconsumo),66,4.6809,4.5959,0.085,0
Región de Ñuble,San Carlos,Hortalizas,Kale (o col crespa),1,0.032,0,0.032,0
Región de Ñuble,San Carlos,Hortalizas,Kohlrabi (o colirrábano),0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Lechuga,43,6.117,3.2806,2.8364,0
Región de Ñuble,San Carlos,Hortalizas,Locoto (o rocoto),0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Lufa,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Melón,5,0.612,0.612,0,0
Región de Ñuble,San Carlos,Hortalizas,Orégano,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Pak Choi (o Bok Choy),0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Pepino dulce,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Pepino ensalada,1,0.01,0,0.01,0
Región de Ñuble,San Carlos,Hortalizas,Perejil,1,0.028,0,0.028,0
Región de Ñuble,San Carlos,Hortalizas,Pimiento (incl. todos los tipos),2,0.13,0.13,0,0
Región de Ñuble,San Carlos,Hortalizas,Poroto Granado,36,44.738,44.738,0,0
Región de Ñuble,San Carlos,Hortalizas,Poroto Verde,8,1.147,1.147,0,0
Región de Ñuble,San Carlos,Hortalizas,Puerro,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Rábano (o rabanito),0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Repollito de Bruselas,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Repollo,11,3.05,2.9,0.15,0
Región de Ñuble,San Carlos,Hortalizas,Rúcula,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Ruibardo,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Sandía,12,2.762,2.612,0.15,0
Región de Ñuble,San Carlos,Hortalizas,Tomate,70,91.4046,91.166,0.2386,0
Región de Ñuble,San Carlos,Hortalizas,Tomate cherry (u otros mini),0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Zanahoria,3,42,42,0,0
Región de Ñuble,San Carlos,Hortalizas,Zapallo,22,40.66,40.66,0,0
Región de Ñuble,San Carlos,Hortalizas,Zapallo Italiano,2,0.49,0.49,0,0
Región de Ñuble,San Carlos,Hortalizas,Otras Hortalizas,8,2.15,2.15,0,0
Región de Ñuble,San Carlos,Hortalizas,Champiñón de parís o común (Agaricus bisporus),0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Portobello (Agaricus bisporus var. portabella),0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Shiitake (Lentinula edodes),0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Ostra (Pleurotus varios),0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Trufa Negra (Tuber melanosporum),0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Otros Hongos y Setas,1,0.5,0.5,0,0
Región de Ñuble,San Carlos,Hortalizas,Anís,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Azafrán,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Cedrón,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Comino,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Eneldo,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Hipérico (o hierba de S. Juan),0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Jengibre,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Lavanda,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Manzanilla,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Menta,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Romero,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Ruda,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Salvia,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Tomillo,0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Toronjil (o melisa),0,0,0,0,0
Región de Ñuble,San Carlos,Hortalizas,Otras Plantas Aromáticas y Medicinales,0,0,0,0,0
Región de Ñuble,San Carlos,Semilleros,Total,49,651.65,645.65,6,0
Región de Ñuble,San Carlos,Semilleros,Sin Clasificar,0,0,0,0,0
Región de Ñuble,San Carlos,Semilleros,"Semillas de Cereal, Leguminosas y Tubérculos",33,319.75,319.75,0,0
Región de Ñuble,San Carlos,Semilleros,Semillas de Cultivos Industriales,7,181,181,0,0
Región de Ñuble,San Carlos,Semilleros,Semillas de Hortalizas,18,150.9,144.9,6,0
Región de Ñuble,San Carlos,Semilleros,Otras Semillas,0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Total,2,0.36,0.36,0,0
Región de Ñuble,Coihueco,Flores de corte,Sin Clasificar,0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Agapanto (Agapanthus spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Alelí (Matthiola incana),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Anémona (Anemone spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Astilbe (Astilbe spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Astromelia (Alstroemeria spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Ave del Paraíso (Strelitzia reginae),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Azucena (Nerine spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Cala (Zantedeschia spp.),1,0.06,0.06,0,0
Región de Ñuble,Coihueco,Flores de corte,Cebolla Ornamental (Allium spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Celosía (Celosia Argentea),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Chinas (Tagetes erecta),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Cineraria (Senecio cruentus),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Clavel (Dianthus caryophyllus),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Clavelina (Dianthus barbatus),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Craspedia (Craspedia uniflora),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Crisantemo (Chrysanthemum spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Dalia (Dahlia spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Escabiosa (Scabiosa spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Estatice (Limonium spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Flor de cera (Chamelaucium uncinatum),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Fresia (Freesia spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Genciana (Gentiana spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Gerbera (Gerbera spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Girasol (Helianthus annus),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Gladiolo (Gladiolus spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Hipérico rojo (Hypericum spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Hortensia (Hydrangea spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Ilusión (Gypsophila spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Jacinto (Hyacinthus orientalis),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Junco (Cyperus papyrus),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Leucadendro (Leucadendron spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Liatris (Liatris spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Lilium (Lilium spp.),1,0.3,0.3,0,0
Región de Ñuble,Coihueco,Flores de corte,Lirios (Iris spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Lisianto (Lisianthus spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Milindro (Godetia multicolor),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Narciso (Narcissus spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Ornitogalum (Ornithogalum spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Peonía (Paeonia spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Perritos (Antirrhinum majus),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Protea (Protea spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Ranúnculo (Ranunculus spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Reina Luisa (Aster spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Rosa (Rosa spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Ruscus (Ruscus spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Siempreviva (Helichrysum spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Tulipán (Tulipa spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Vara de oro (Solidago spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Vibornio (Viburnum spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Viola (Viola spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Zinnia (Zinnia spp.),0,0,0,0,0
Región de Ñuble,Coihueco,Flores de corte,Otras flores de corte o follaje de corte,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Total,187,684.4515,681.5429,1.0586,1.85
Región de Ñuble,Coihueco,Hortalizas,Sin Clasificar,3,1.85,0,0,1.85
Región de Ñuble,Coihueco,Hortalizas,Acelga,5,0.175,0.135,0.04,0
Región de Ñuble,Coihueco,Hortalizas,Achicoria,1,0.0333,0,0.0333,0
Región de Ñuble,Coihueco,Hortalizas,Ají,8,0.3023,0.269,0.0333,0
Región de Ñuble,Coihueco,Hortalizas,Ajo,3,0.006,0.006,0,0
Región de Ñuble,Coihueco,Hortalizas,Ajo chilote,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Albahaca,1,0.01,0.01,0,0
Región de Ñuble,Coihueco,Hortalizas,Alcachofa,3,2,2,0,0
Región de Ñuble,Coihueco,Hortalizas,Alcaparra,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Alcayota,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Apio,2,0.168,0.168,0,0
Región de Ñuble,Coihueco,Hortalizas,Arveja Verde,4,33.05,33.05,0,0
Región de Ñuble,Coihueco,Hortalizas,Berenjena,1,0.012,0.012,0,0
Región de Ñuble,Coihueco,Hortalizas,Berro,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Betarraga,2,0.011,0.011,0,0
Región de Ñuble,Coihueco,Hortalizas,Brócoli,3,0.3253,0.3253,0,0
Región de Ñuble,Coihueco,Hortalizas,Bunching (consumo),0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Caigua,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Camote,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Cebolla,20,2.601,2.601,0,0
Región de Ñuble,Coihueco,Hortalizas,Cebollín (incl. baby y otros),1,0.1,0.1,0,0
Región de Ñuble,Coihueco,Hortalizas,Chalota,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Choclo,17,12.941,12.941,0,0
Región de Ñuble,Coihueco,Hortalizas,Choclo dulce (maíz dulce),1,0.16,0.16,0,0
Región de Ñuble,Coihueco,Hortalizas,Ciboultte,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Cilantro,5,0.6373,0.518,0.1193,0
Región de Ñuble,Coihueco,Hortalizas,Coliflor,4,0.3453,0.3453,0,0
Región de Ñuble,Coihueco,Hortalizas,Endibia,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Espárrago,37,506.68,506.68,0,0
Región de Ñuble,Coihueco,Hortalizas,Espinaca,2,0.0742,0.068,0.0062,0
Región de Ñuble,Coihueco,Hortalizas,Haba,3,0.29,0.29,0,0
Región de Ñuble,Coihueco,Hortalizas,Huerta casera (princ. autoconsumo),80,14.5858,14.391,0.1948,0
Región de Ñuble,Coihueco,Hortalizas,Kale (o col crespa),0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Kohlrabi (o colirrábano),0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Lechuga,14,1.0523,0.632,0.4203,0
Región de Ñuble,Coihueco,Hortalizas,Locoto (o rocoto),0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Lufa,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Melón,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Orégano,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Pak Choi (o Bok Choy),0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Pepino dulce,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Pepino ensalada,4,12.059,12.013,0.046,0
Región de Ñuble,Coihueco,Hortalizas,Perejil,2,0.0396,0,0.0396,0
Región de Ñuble,Coihueco,Hortalizas,Pimiento (incl. todos los tipos),4,0.2536000000000001,0.212,0.04160000000000001,0
Región de Ñuble,Coihueco,Hortalizas,Poroto Granado,12,9.021,9.021,0,0
Región de Ñuble,Coihueco,Hortalizas,Poroto Verde,9,1.9712,1.965,0.0062,0
Región de Ñuble,Coihueco,Hortalizas,Puerro,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Rábano (o rabanito),0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Repollito de Bruselas,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Repollo,7,1.0083,1.0083,0,0
Región de Ñuble,Coihueco,Hortalizas,Rúcula,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Ruibardo,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Sandía,3,0.119,0.119,0,0
Región de Ñuble,Coihueco,Hortalizas,Tomate,19,2.145,2.089,0.056,0
Región de Ñuble,Coihueco,Hortalizas,Tomate cherry (u otros mini),0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Zanahoria,3,16.0015,16.0015,0,0
Región de Ñuble,Coihueco,Hortalizas,Zapallo,12,57.2735,57.2735,0,0
Región de Ñuble,Coihueco,Hortalizas,Zapallo Italiano,5,0.254,0.252,0.002,0
Región de Ñuble,Coihueco,Hortalizas,Otras Hortalizas,7,0.8160000000000001,0.806,0.01,0
Región de Ñuble,Coihueco,Hortalizas,Champiñón de parís o común (Agaricus bisporus),0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Portobello (Agaricus bisporus var. portabella),0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Shiitake (Lentinula edodes),0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Ostra (Pleurotus varios),0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Trufa Negra (Tuber melanosporum),2,5.5,5.5,0,0
Región de Ñuble,Coihueco,Hortalizas,Otros Hongos y Setas,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Anís,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Azafrán,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Cedrón,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Comino,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Eneldo,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Hipérico (o hierba de S. Juan),0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Jengibre,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Lavanda,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Manzanilla,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Menta,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Romero,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Ruda,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Salvia,0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Tomillo,1,0.01,0.01,0,0
Región de Ñuble,Coihueco,Hortalizas,Toronjil (o melisa),0,0,0,0,0
Región de Ñuble,Coihueco,Hortalizas,Otras Plantas Aromáticas y Medicinales,3,0.5700000000000001,0.56,0.01,0
Región de Ñuble,Coihueco,Semilleros,Total,12,237.3,237.3,0,0
Región de Ñuble,Coihueco,Semilleros,Sin Clasificar,0,0,0,0,0
Región de Ñuble,Coihueco,Semilleros,"Semillas de Cereal, Leguminosas y Tubérculos",7,88.8,88.8,0,0
Región de Ñuble,Coihueco,Semilleros,Semillas de Cultivos Industriales,6,112.8,112.8,0,0
Región de Ñuble,Coihueco,Semilleros,Semillas de Hortalizas,5,35.7,35.7,0,0
Región de Ñuble,Coihueco,Semilleros,Otras Semillas,0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Total,0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Sin Clasificar,0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Agapanto (Agapanthus spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Alelí (Matthiola incana),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Anémona (Anemone spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Astilbe (Astilbe spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Astromelia (Alstroemeria spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Ave del Paraíso (Strelitzia reginae),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Azucena (Nerine spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Cala (Zantedeschia spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Cebolla Ornamental (Allium spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Celosía (Celosia Argentea),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Chinas (Tagetes erecta),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Cineraria (Senecio cruentus),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Clavel (Dianthus caryophyllus),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Clavelina (Dianthus barbatus),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Craspedia (Craspedia uniflora),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Crisantemo (Chrysanthemum spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Dalia (Dahlia spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Escabiosa (Scabiosa spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Estatice (Limonium spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Flor de cera (Chamelaucium uncinatum),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Fresia (Freesia spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Genciana (Gentiana spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Gerbera (Gerbera spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Girasol (Helianthus annus),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Gladiolo (Gladiolus spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Hipérico rojo (Hypericum spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Hortensia (Hydrangea spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Ilusión (Gypsophila spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Jacinto (Hyacinthus orientalis),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Junco (Cyperus papyrus),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Leucadendro (Leucadendron spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Liatris (Liatris spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Lilium (Lilium spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Lirios (Iris spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Lisianto (Lisianthus spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Milindro (Godetia multicolor),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Narciso (Narcissus spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Ornitogalum (Ornithogalum spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Peonía (Paeonia spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Perritos (Antirrhinum majus),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Protea (Protea spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Ranúnculo (Ranunculus spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Reina Luisa (Aster spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Rosa (Rosa spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Ruscus (Ruscus spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Siempreviva (Helichrysum spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Tulipán (Tulipa spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Vara de oro (Solidago spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Vibornio (Viburnum spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Viola (Viola spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Zinnia (Zinnia spp.),0,0,0,0,0
Región de Ñuble,Ñiquén,Flores de corte,Otras flores de corte o follaje de corte,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Total,157,376.7814,373.0774,1.2604,2.4436
Región de Ñuble,Ñiquén,Hortalizas,Sin Clasificar,7,2.4436,0,0,2.4436
Región de Ñuble,Ñiquén,Hortalizas,Acelga,12,0.8905,0.865,0.0255,0
Región de Ñuble,Ñiquén,Hortalizas,Achicoria,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Ají,4,0.1205,0.12,0.0005,0
Región de Ñuble,Ñiquén,Hortalizas,Ajo,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Ajo chilote,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Albahaca,1,0.05,0.05,0,0
Región de Ñuble,Ñiquén,Hortalizas,Alcachofa,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Alcaparra,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Alcayota,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Apio,4,0.27,0.27,0,0
Región de Ñuble,Ñiquén,Hortalizas,Arveja Verde,5,51.504,51.5,0.004,0
Región de Ñuble,Ñiquén,Hortalizas,Berenjena,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Berro,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Betarraga,3,0.1045,0.1045,0,0
Región de Ñuble,Ñiquén,Hortalizas,Brócoli,5,0.73,0.73,0,0
Región de Ñuble,Ñiquén,Hortalizas,Bunching (consumo),0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Caigua,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Camote,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Cebolla,39,11.9912,11.9912,0,0
Región de Ñuble,Ñiquén,Hortalizas,Cebollín (incl. baby y otros),0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Chalota,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Choclo,12,11.66,11.66,0,0
Región de Ñuble,Ñiquén,Hortalizas,Choclo dulce (maíz dulce),5,62.1,62.1,0,0
Región de Ñuble,Ñiquén,Hortalizas,Ciboultte,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Cilantro,10,1.253,1.232,0.021,0
Región de Ñuble,Ñiquén,Hortalizas,Coliflor,4,0.685,0.685,0,0
Región de Ñuble,Ñiquén,Hortalizas,Endibia,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Espárrago,12,87.92,87.92,0,0
Región de Ñuble,Ñiquén,Hortalizas,Espinaca,4,0.07650000000000001,0.0015,0.07500000000000001,0
Región de Ñuble,Ñiquén,Hortalizas,Haba,2,0.3,0.3,0,0
Región de Ñuble,Ñiquén,Hortalizas,Huerta casera (princ. autoconsumo),41,3.874,3.846,0.028,0
Región de Ñuble,Ñiquén,Hortalizas,Kale (o col crespa),0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Kohlrabi (o colirrábano),0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Lechuga,26,6.437600000000001,5.8219,0.6157,0
Región de Ñuble,Ñiquén,Hortalizas,Locoto (o rocoto),0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Lufa,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Melón,6,2.9,2.9,0,0
Región de Ñuble,Ñiquén,Hortalizas,Orégano,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Pak Choi (o Bok Choy),0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Pepino dulce,0,0,0,0,0
Región de Ñuble,Ñiquén,Hortalizas,Pepino ensalada,5,0.0717,0.02,0.0517,0
Región de Ñuble,Ñiquén,Hortalizas,Perejil,5,0.173,0.173,0,0
